shot_number,year,spatial_block_id,spatial_fold,missing_reason
236340500300426662,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426670,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426683,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426714,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426774,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426777,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426789,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426801,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426802,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426827,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426834,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426835,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426843,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426846,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426873,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426932,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426941,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426969,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300426994,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427009,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427022,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427049,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427052,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427073,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427084,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427088,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427091,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340500300427115,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426454,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426473,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426475,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426479,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426510,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426523,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426532,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426541,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426544,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426550,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426558,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426562,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426566,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426572,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426582,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426586,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426587,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426598,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426619,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426642,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426650,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426653,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426675,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426683,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426693,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426724,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426743,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426745,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426752,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426766,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426776,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426784,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426791,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426795,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426813,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426821,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426824,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426825,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426842,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426845,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426850,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426852,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426857,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426919,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426925,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340600300426931,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426157,2023,EPSG5070_50KM_26_19,1,DEM_MASKED
236340800300426216,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426223,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426224,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426227,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426229,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426238,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426240,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426249,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426264,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426267,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426287,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426293,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426295,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426312,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426336,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426338,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426360,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426361,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426380,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426412,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426417,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426418,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426425,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426433,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426445,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426455,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426462,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426463,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426471,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426480,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426494,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426501,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426506,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426507,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426513,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426524,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426536,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426571,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426572,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426594,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426609,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426628,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426644,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236340800300426668,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426288,2023,EPSG5070_50KM_26_19,1,DEM_MASKED
236341100300426370,2023,EPSG5070_50KM_26_19,1,DEM_MASKED
236341100300426390,2023,EPSG5070_50KM_26_19,1,DEM_MASKED
236341100300426391,2023,EPSG5070_50KM_26_19,1,DEM_MASKED
236341100300426445,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426447,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426469,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426475,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426477,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426488,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426489,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426561,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426567,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426588,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426590,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426611,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426614,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426623,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426632,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426697,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426706,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426710,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426713,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426717,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426724,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426751,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426760,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426769,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426776,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426788,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426789,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426792,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426800,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426843,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426855,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426859,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426865,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426889,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426891,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426904,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426923,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426926,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426932,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426948,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426949,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426954,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426955,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426973,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236341100300426974,2023,EPSG5070_50KM_27_19,1,DEM_MASKED
236490000300419382,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490000300419418,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490200300419270,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490200300419283,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490500300419196,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490500300419206,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490500300419350,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490500300419393,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418781,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418797,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418818,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418944,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418946,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418965,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490600300418978,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418712,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418744,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418747,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418752,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418759,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418830,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418842,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418859,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418864,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418879,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236490800300418899,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419065,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419066,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419081,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419087,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419099,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419117,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419124,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419137,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419195,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419220,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419272,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
236491100300419273,2023,EPSG5070_50KM_31_26,0,DEM_MASKED
239390500300423846,2023,EPSG5070_50KM_28_22,0,DEM_MASKED
239390800300422405,2023,EPSG5070_50KM_28_22,0,DEM_MASKED
25070000300220062,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070100300215508,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070200300220607,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070200300220614,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070200300220615,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070200300220708,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070200300220724,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215303,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215362,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215375,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215397,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215405,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215617,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070300300215618,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215093,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215167,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215200,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215308,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215311,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215318,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215336,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070500300215341,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637121,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637210,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637233,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637237,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637323,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637332,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070600300637638,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070800300220310,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070800300220337,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070800300220366,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25070800300220753,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300214874,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300214977,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300214979,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300215027,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300215107,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300215141,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25071100300215416,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
25220800300231804,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231824,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231857,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231869,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231885,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231904,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231941,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231944,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231963,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231974,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300231978,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232000,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232013,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232028,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232045,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232046,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232056,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232063,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25220800300232065,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
25220800300232117,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
25221100300226335,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226348,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226404,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226425,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226429,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226452,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226457,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226496,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226499,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226507,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226519,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226537,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226551,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226554,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226579,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226580,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226583,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226584,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226589,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226590,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
25221100300226654,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
26290100300281252,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
26290200300285577,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
26290500300281175,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
26290500300281370,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
26290600300560846,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
26290800300285293,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
26291100300281233,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
305760600300632721,2024,EPSG5070_50KM_28_22,0,DEM_MASKED
306780000200249217,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780000200249221,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780000200249227,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780000200249228,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780000200249230,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780100200243593,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780100200243634,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780100200243703,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780100200243712,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780100200243910,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780100200249237,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780100200249238,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780100200249241,2024,EPSG5070_50KM_30_24,3,DEM_MASKED
306780200200243700,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780500200243587,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780500200243644,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780600200243380,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
306780600200243708,2024,EPSG5070_50KM_26_19,1,DEM_MASKED
317510600300418533,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
317510800300418478,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
317511100300418807,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
317511100300418942,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
317511100300419032,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820200200250222,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820200200252910,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820300200250198,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820300200252798,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200250296,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820500200250304,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820500200252802,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820500200252836,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820500200252839,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820500200252864,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820500200252913,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252917,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252929,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252941,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252945,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252946,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252949,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252963,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252965,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820500200252977,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200250104,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820600200252592,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252624,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252642,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252646,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252678,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252691,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252696,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820600200252713,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252719,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252734,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252736,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252741,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252757,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252761,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252762,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252763,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252774,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820600200252789,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200249728,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820800200249986,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820800200250050,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320820800200252034,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252035,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252542,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252559,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252578,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252579,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252581,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252592,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252593,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252603,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252628,2024,EPSG5070_50KM_31_26,0,DEM_MASKED
320820800200252644,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252648,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252653,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252654,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252655,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252657,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252658,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252663,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252664,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252666,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252672,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320820800200252701,2024,EPSG5070_50KM_31_27,4,DEM_MASKED
320821100200249819,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320821100200249826,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
320821100200250155,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
