scope,domain,year,image_count,frozen_sample_n,sampled_n,valid_hh_n,valid_hv_n,qa_land_n,valid_palsar_n,missing_fraction,block_id_hash,qa_class,qa_count
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,bf1ea9217fc36c2e1e31d80c2d663c4dc98aab6a06e743243954f53594506929,,
block,source,2024,,200.0,,,,,200.0,0.0,9eea5483b5532a19ee2db0dced71e09a8ebf8d1084f9181974b40b96ae9dc3c5,,
block,source,2024,,200.0,,,,,200.0,0.0,0aeba9ade7a591f40ca83ca17fe0c529ce88df383be1079ade1b79077f4fbeda,,
block,source,2024,,200.0,,,,,200.0,0.0,4509883a3b35bbfaedd522a56822c57172694539d7a0118ea489857cbeb939ba,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,a68d8afc7b52ba0af7b0ef55c75e96029bfae80e3def182ba7d0f8abf0106349,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,cc12075ac47d5dd2f788358561b5f6190500e6313217950c077baff616fe651b,,
block,source,2024,,200.0,,,,,192.0,0.040000000000000036,d481293cc2774e8084d647a76f7792aff7093032bf98585c8c7f04f9be89a075,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,70259620e5540f6f7260d41729c2dbef77e053f5146bff7bb6aacfe163e3c96a,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,67473297e43702a3c8a2e58252f27d20dff65b62f10b40eb4d48c18f121db71d,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,ad6026125f5ff4343c6bb21b5415cf070d8fc4370e93172f1152388adb641849,,
block,source,2024,,200.0,,,,,200.0,0.0,5e8be6b2d7e2d419db94054e7478e1a86b013663e897eb65fb1aa49ba050308e,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,6ea1c3dd7f05300fd40057addf8063e622e95708218d76fa3a5980a655630974,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,3c384ba67e04bb163c9b10f315848b5c98ec9b4fe2aebc2e0711d25e1c996858,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,f218a0fa9046c2bfbf6b12ac20b9d015dbefc55c5f63690a0f9638d70235fb37,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,391ad2076ffc410c60265e47b50cebcbc92ff81c20a87d91f471ce6e7e80401c,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,37368385abf1ea597e50ac93cb4d043e75cfca8ce8856fb2294470a13d263ce7,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,70b11646f80e1d52fa6b04ed4f5e6f64484fd1d9d574ccd6f031fdcde050abbd,,
block,source,2024,,200.0,,,,,200.0,0.0,c8335c17b49145bc065a0eb495fd3f001d81e8fa03f8d90642bcf6184b2689c4,,
block,source,2024,,200.0,,,,,200.0,0.0,83b1e6c3986f8020650b26320f0f270429862d3cbec2505a49ef515f64a21c64,,
block,source,2024,,200.0,,,,,200.0,0.0,80ede8118165a0a4ed1554c0166af861299281de7e4696ab147ac975b8a3756b,,
block,source,2024,,200.0,,,,,200.0,0.0,5dd2f68e7c2951caaf398f2a11951735ab4ddb44205cd461614de292f63c3ced,,
block,source,2024,,200.0,,,,,200.0,0.0,56c280629a6008f49623318a459575847f062775d0e79e4733cb959feafb4168,,
block,source,2024,,200.0,,,,,200.0,0.0,6dd742a543c8c54e7fc6a0a5978308985a81ae3a99eaec48f222543063b1afc6,,
block,source,2024,,200.0,,,,,200.0,0.0,ef8c0dbcd3ef2b1e8add6a7d3e851800fa2ba9e242b339880c83fda82a9fb909,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,6f1e55b46fca7b9d1e1068fc672a2151ee6a90c68e9141257c87c0fc0ec36e9b,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,704a164d43bcf63de7ef91cfa2eb7e26b9c68cb56427971009860638bc98e971,,
block,source,2024,,200.0,,,,,67.0,0.665,75b828e95c3fa653022d0881f23fecaeff799b438cb3e644658927ca194534a3,,
block,source,2024,,200.0,,,,,0.0,1.0,61700cb3872830cdf68cdd6bb1f5e1dccb19f2275203d59c9991b9b3fa24bbab,,
block,source,2024,,200.0,,,,,200.0,0.0,e1c1a046f1698912dd5ed6de0fb86f550c1005d7edebf47e9e5e3470404a0647,,
block,source,2024,,200.0,,,,,200.0,0.0,7559c022454ec52f72a79e239fee4771bf3006714ea0739a6fcc41fe1b6be776,,
block,source,2024,,200.0,,,,,200.0,0.0,ad70c2978b8d5dd86ffd5edd67a0d546a1ef61431d8ea29d9fd372509636718e,,
block,source,2024,,200.0,,,,,200.0,0.0,1e18e22bba290685ad630653042a7a2306a353c460aeb7d4954565ddeccbd017,,
block,source,2024,,200.0,,,,,200.0,0.0,954422debf3e7363b3f429ff875c3ecfad1edbcd125e8b63e104cdbee69a925c,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,eb5ec205e9fff7e87e3f105a8afc7f359968f0a16612c3978b18500d00e9fca1,,
block,source,2024,,200.0,,,,,200.0,0.0,c9e9717f42e9003ddba4aa04f537d63b6a17989f8e62489466b147d3bd978a12,,
block,source,2024,,200.0,,,,,200.0,0.0,245b1c921005c5eae76ba9ca107227b83821ac60f9d32079e716f21d3cb0ac37,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,b4176e68e6c1e4d177c8772c48efc80cadbb1f4a4207920cdcfa3cd7a06ff7c6,,
block,source,2024,,200.0,,,,,57.0,0.7150000000000001,cb13c6f33a80fe9c126497e97970a16a90a96ebf3cec0a6abaa6b20826c42862,,
block,source,2024,,200.0,,,,,21.0,0.895,66a69421d8daa47a5331adf253741c6bae90b1319fa5a7bdd3bd0a058aceb30f,,
block,source,2024,,200.0,,,,,200.0,0.0,cf1c09d8436e2f42149f5262054522fb0f44292b3444805cb45508c69fb5e1cf,,
block,source,2024,,200.0,,,,,200.0,0.0,472b6d06ec616afd1f38b3c825891e6bbaba9a6f80e2885986b432560a74d892,,
block,source,2024,,200.0,,,,,200.0,0.0,a80b2dea746366bb80ab6e1b08089d18ce49b0ff7c1c81b4fcdb489abf0c35c1,,
block,source,2024,,200.0,,,,,200.0,0.0,3acec4a87584c5d44c329684a8e679f72ded322e1922f45a221fd9cd2215633e,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,1d3ef87a6b0e393d2d1f0f0f3f619ea28424f2e3a3004ffabf2786bfd3871ef9,,
block,source,2024,,200.0,,,,,200.0,0.0,97aef3ef1cfbef42801395d87f32b3628b23f6d3de28087198870d4f2550055b,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,f789525d6cbaaeeec671792bdba3add039cdc36b83c2cf509ae2e3f8e7a5aae0,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,7579552c5c868db022e7fa3b5cbe047e0c71d197ed6f13a00bad2c80ca32e56b,,
block,source,2024,,200.0,,,,,200.0,0.0,c10bb48ce438ecf3915cbfbfba26ff730b811c27511fc9b8cdb9f090abce2603,,
block,source,2024,,200.0,,,,,182.0,0.08999999999999997,1523ef3f012acaaf0ca938225299249bf7e9cb76dcf662e16f24830ab88a2e02,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,12d27f0f6a556be6c625a1c8e509e7aa9b8081bd07014e419d3aca57e1acbe80,,
block,source,2024,,200.0,,,,,200.0,0.0,409e344a63a2f0c94af7aad2fd68ed586b9454f5d739b14548f0b7d53362f924,,
block,source,2024,,200.0,,,,,200.0,0.0,d962105a3513bb67eb77b8fac3f0b9d5d3a3b3af2ceec04140f20971867791af,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,319ddfdec41de16f3e76200807d6206ddcae0c6591206fdddb187420ff4d8b9f,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,1664c5f5c125def96725710cd57bb3513e0de011200952707d03fed1a353aef5,,
block,source,2024,,200.0,,,,,200.0,0.0,9550fc5c7c1cc80e0e50bdebf6428f8aab57a254140a90690320cd464f3d0bc0,,
block,source,2024,,200.0,,,,,200.0,0.0,0e1e837254cb586aa2b87499026a0acccc5191fec2a1d559f97cd339fd5b84d6,,
block,source,2024,,200.0,,,,,200.0,0.0,3d87fafeac73fa453c0ac4e4a336532e3a15640aaf098cae811f3f86cb6dfcc7,,
block,source,2024,,200.0,,,,,200.0,0.0,eed5782b807285d5aacca0c949eda386ccfb9cfefc1444b776148647a70eb79a,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,dfdc18b49e82d051a38eae95731353e89a0bf96764b69d1143858ac0ec6ee166,,
block,source,2024,,200.0,,,,,200.0,0.0,d16983f22d4d342e94cea1643124232038e14dd1f23ec50d77ceb12c8399185e,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,42739dc50fade03a4357ee9157cacc614cb8de7d0c92a44721fc01e4869d31ef,,
block,source,2024,,200.0,,,,,200.0,0.0,cf6ded0b2503cf4635b9b77c3e8ebb7eb1276ed50af07277e24fd420e882ecb8,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,e57872ba6c13d1acae3550afac54dd8dae131141e74f562016344de1bf81e278,,
block,source,2024,,200.0,,,,,200.0,0.0,205355ee339205bfaec389eab3df2fafce83f37c8b9f4328d5baabd55336e3d6,,
block,source,2024,,200.0,,,,,200.0,0.0,3f87eb6d8995d89b0cc227003772dce1fc7f8914ea4852a246474eb11da23c02,,
block,source,2024,,200.0,,,,,200.0,0.0,16d98ae0ff6eadd77499aa677ee943808803eea842515c68e0d7f892f2fd9bfe,,
block,source,2024,,200.0,,,,,200.0,0.0,30f311ed038d6f646771901bed4e82ad2415aaf29a380fe49509fa2eb1f0a343,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,1bf6cf8679128a5d3a76b5b30e8715a5a158ea6aa7be4087e88f8fd32673a6da,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,8c58f207795c8b8c42a891f660f1987980d9cd8ae9841b1c35936402cf32cbe4,,
block,source,2024,,200.0,,,,,200.0,0.0,7a546463a740163590a00f22bdaeb77a1027aa2a870a0674ad716836aea305d6,,
block,source,2024,,200.0,,,,,200.0,0.0,d1034e9a281fe4caed76a268da916db0e748b0d8314ce1108b9724917ad7a958,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,06d887ea2c9d387c705754940f28c674a3efe1f97bfd6362f91db039f3a6e485,,
block,source,2024,,200.0,,,,,193.0,0.03500000000000003,530148f0683176a0d7c64fd0e2a18b5c8ed9f1fba3c041aca17390a25306b636,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,9d4541ce63b1d02af894e0c9cb10f0d0091e78cfcbeac1fc6cd503e87293806b,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,4ede1eae066147c9f3e4f6662841809211e87b55943067a523e8834ef559c603,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,235294d363fe3b0cdad9ce8d9a3efdda9d564924a211b92d611d292ff37cf56c,,
block,source,2024,,200.0,,,,,200.0,0.0,a9e9a9634866bac9ebd2e853c1d6b87eee6a1ebee0600cc4b26ac68ca058223c,,
block,source,2024,,200.0,,,,,200.0,0.0,9c6db86d5122b9dcf23672b6eccf62001ab7c817056f0ac04f205b9a4d282d5e,,
block,source,2024,,200.0,,,,,200.0,0.0,403dddab6590c9e16b95709e3684d05f322f8142150e71451517a63e6fd1fce9,,
block,source,2024,,200.0,,,,,200.0,0.0,a2abea4eac8d63f57fe3acc10ff4ba17d8fea0aab64762ae6a789a8b04199e78,,
block,source,2024,,200.0,,,,,200.0,0.0,98002c397dc859c37f99a8415eae1c454d9010f95362d4aa86ce841d82602b6a,,
block,source,2024,,200.0,,,,,200.0,0.0,d7ec65680266c65dc4ce8ac88c4b325ae5096acbc15ab3a51f66e8833adaec9d,,
block,source,2024,,76.0,,,,,75.0,0.013157894736842146,cb9248e70373de2b539401edfcb66a52e53149ac71c997769f9845c4902ad4fb,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,7ad5d2c204f9be32f09282ba6e7073b6c4bb672f1bff31a64a7aed5c5b270658,,
block,source,2024,,200.0,,,,,197.0,0.015000000000000013,8ad0debc063e6ae994a4c0c369670903093ee070ddaa402ff1697f8d6df4d443,,
block,source,2024,,200.0,,,,,200.0,0.0,ca7130bdac006286b50bdd06f1b9e8a6071725895871e5e8d5fe6e00e6ca0a00,,
block,source,2024,,200.0,,,,,200.0,0.0,4f6ca159dddd59bca06537a1b56b5a724df4ba23cdbe25c6732a58a1f613195a,,
block,source,2024,,200.0,,,,,200.0,0.0,d073a0b573d782717c8966a2edb26f089ac0451eb2a4a50f92692124619713f7,,
block,source,2024,,200.0,,,,,200.0,0.0,bf8d0a042254778436df4d4e1d8731a8641bb035137aa21fc8babeabec8249dd,,
block,source,2024,,200.0,,,,,200.0,0.0,1499a3f7f17d1fc3746eac724e8454e24fb218aeca4e621b456bff17dcfbc7f9,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,f8dad9c262037b04f646de729fd2592e897f969e760ad8388f6d597a42bfadb7,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,1475c71729c8f2b56431e5504c91db84a47cf0acdbf272cd743c4e5ded2e7ab5,,
block,source,2024,,200.0,,,,,200.0,0.0,52b0617c74d5b9ff49bf1cfa27c173b2354a573e914d261d246b77619993ca38,,
block,source,2024,,200.0,,,,,199.0,0.0050000000000000044,d0bc5a0efb4474d9a53872ebdf02d30af6b801c164a6190e2c939068b90ec6c0,,
block,source,2024,,200.0,,,,,200.0,0.0,27d234009cc05dc109fe88427f2d95b7cd73900c156845271175bcab9d14a007,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,f2be37b6e3ac10580b967d29ad5dbbc6d0beaa74123273576654d16f499053c8,,
block,source,2024,,200.0,,,,,193.0,0.03500000000000003,2c3de52b96617c835050d862f7073c36d3658d3535ae7ddf82036a7339fb860d,,
block,source,2024,,200.0,,,,,196.0,0.020000000000000018,6976ecdc807998f23171a40ea7ca0e09ca32564823322f3f5d582dadfdca302e,,
block,source,2024,,200.0,,,,,200.0,0.0,0a979bdd38772dc3028a6cf9e38ed56cbeb46c6c85a38b7afd0047196bf342ad,,
block,source,2024,,200.0,,,,,200.0,0.0,b45bfc272c7e7650ac6cb05e21dcbadaa16203b75f252a64f73421004ac9d339,,
block,source,2024,,200.0,,,,,200.0,0.0,8448b3b1c35ba2ea040d0b29ff22c162a0991d57bf1b91d467da28b9da7c019f,,
block,source,2024,,200.0,,,,,195.0,0.025000000000000022,fecbddc32b5955cd4ee2d0837a0050d166359d6f5b1af53f5212ae499b19f620,,
block,source,2024,,200.0,,,,,198.0,0.010000000000000009,dd4044916f8a489e1a3f714f1749f7702628692bc0b864d40d34b4b71936b2b9,,
qa_class,source,2024,,,,,,,,,,255.0,13850.0
qa_class,source,2024,,,,,,,,,,1.0,7693.0
qa_class,source,2024,,,,,,,,,,100.0,61.0
qa_class,source,2024,,,,,,,,,,50.0,26.0
qa_class,source,2024,,,,,,,,,,4.0,15.0
qa_class,source,2024,,,,,,,,,,2.0,11.0
year,target,2019,1.0,23130.0,23127.0,23127.0,23127.0,19010.0,19010.0,0.1781236489407696,,,
block,target,2019,,5.0,,,,,5.0,0.0,b116e93e5683cff43fa8384d6b1737a5d04b3a20ad50cd6e448b41ebbf4f9202,,
block,target,2019,,10.0,,,,,5.0,0.5,4153b7366288cf900c3e3c0c6b9dae12f1a6ccd038435b2466866978dc643e00,,
block,target,2019,,30.0,,,,,19.0,0.3666666666666667,8faf3625e914ee5e743f7cee0afd61bb868a347b094e55716d5e1ae967886971,,
block,target,2019,,26.0,,,,,22.0,0.15384615384615385,3274ad1e63802d7a7ad394e3a454c640b41bc6b0104e7fe70c614f46d92b663b,,
block,target,2019,,53.0,,,,,43.0,0.18867924528301883,c7c6ffe42cb1d8c1096e3d9e34eaaa9b068c7df7ab7d763ff8d39f164abf649a,,
block,target,2019,,8.0,,,,,4.0,0.5,9c166406f026616618fe1e59c356dda2c1425f18daaabd0e4928bf7106d42e52,,
block,target,2019,,11.0,,,,,9.0,0.18181818181818177,fb6035c16eda29a4907e9e1af40c4ab52c86b4a0892e6b55d5a217b8eec3f56d,,
block,target,2019,,33.0,,,,,27.0,0.18181818181818177,2e3576f0ea3f69b659e1c48e96e2e94fdf32ac21644d3c82ec87d7bb9148f301,,
block,target,2019,,89.0,,,,,58.0,0.348314606741573,4078fcd04766a4073454342e6541ce0c55199f1a184ca5523bab52488ea76b82,,
block,target,2019,,102.0,,,,,91.0,0.10784313725490191,814d0e1eac17e293159102341d2df5620b8a5257849ecc90dc57e40173dae0e8,,
block,target,2019,,18.0,,,,,17.0,0.05555555555555558,f68d93717f66e51f52ca4f8be6de3dda31c14340b5559b00a00e54f6a987a593,,
block,target,2019,,323.0,,,,,256.0,0.2074303405572755,3b997c3732a7e35ec3ed70d05b29e483542a554b3c5d60255d3622f9aa703370,,
block,target,2019,,431.0,,,,,358.0,0.16937354988399067,24684a3f18af5fb8d3ff92ccaf2dca7fea5d8b7d1527f445ae505b6eb6d9ce82,,
block,target,2019,,68.0,,,,,54.0,0.20588235294117652,bd97946da715407a87f2a2898a27e182e5737e76ac31dd9b442d623e0fbab38b,,
block,target,2019,,2.0,,,,,2.0,0.0,ad0c99797b2fcfe09ff409c2260e02da0e3a2e96d45ca1b4f8d6741767e5db25,,
block,target,2019,,109.0,,,,,98.0,0.1009174311926605,766912eb835050c3947dff278da880fbe277c7a1c2e1a3f7302ab5e0eb50b52a,,
block,target,2019,,45.0,,,,,37.0,0.1777777777777778,3b1490f5cdcacb9f6e5efda2ed924571a72b2747c7ed3cd28ed1ee2c40cab178,,
block,target,2019,,253.0,,,,,190.0,0.2490118577075099,af3a8f77bb12757a670ba2a682dd749d77b8ce0eed46c59f46503c00e0eef0d4,,
block,target,2019,,195.0,,,,,163.0,0.16410256410256407,2196d887006fa0ba2b7fe2c7bac71e3c64564e6b949ea071287a5906a7357ede,,
block,target,2019,,21.0,,,,,18.0,0.1428571428571429,12a6126d4b591e121450d367a938c2557642ccaeacb95b9c6bfee36ab702a3fc,,
block,target,2019,,16.0,,,,,16.0,0.0,759c541a54bca78b171d39e306e95ec5898958ce9e514b9ab6f980858d05d17c,,
block,target,2019,,407.0,,,,,330.0,0.18918918918918914,313fdb41d64ecb292a6a8209f9dd03b3122e0fb72a55deefec7d142cee716faa,,
block,target,2019,,575.0,,,,,473.0,0.17739130434782613,0bc52443a3ae200070abf025102dc36a173139263c26d96e1aa4885bf3c9ef8b,,
block,target,2019,,223.0,,,,,165.0,0.2600896860986547,109fd96854b520700f2a7471650a2301bed42e1452dbfd1f46dc6c59daffeb3a,,
block,target,2019,,23.0,,,,,22.0,0.04347826086956519,3af24533ca1f431676d51ff27804f5079dfe753ba1ee575cfe2d09ce0a235ad5,,
block,target,2019,,499.0,,,,,422.0,0.15430861723446898,de231d2d7002a9272742d0fbbf3750df622d05d622ae4c6fc7055cd2e178abfe,,
block,target,2019,,572.0,,,,,487.0,0.14860139860139865,193ee9c9287914c20feb8e250cabc36fed374dd971df0e40805bdbe21338b44a,,
block,target,2019,,643.0,,,,,548.0,0.1477449455676516,cfce125556868dd205bdec1729e79851cfb88d7f0b4948c34002f2d94587ad97,,
block,target,2019,,167.0,,,,,149.0,0.10778443113772451,c842cad3927eee9a136e9ad8a5658dfcced9d807b9ab8da7176515379a6ac0ae,,
block,target,2019,,218.0,,,,,174.0,0.2018348623853211,c96c9ba682222b61befa70c34a756052646a90937d95332404f3a49646a1f216,,
block,target,2019,,6.0,,,,,1.0,0.8333333333333334,0120c711396fbeae6fc6dae2a5b5d8c03b6b8daa47dcf660fe486a5601b0d6b8,,
block,target,2019,,376.0,,,,,291.0,0.22606382978723405,5b4b23db57e9debf91b2e3c514cbb62585afe2c7308f95ca7a99fb0f322eddf5,,
block,target,2019,,116.0,,,,,89.0,0.23275862068965514,c1a8d46531a288d5b37c30c7c5cd50f91e5b89790e6a2f88098652d9b707c76e,,
block,target,2019,,54.0,,,,,41.0,0.2407407407407407,db3b7b4242e3aed08e9e691acdd6bcab0c6ac0a0bfd44a059c2ae3489131763f,,
block,target,2019,,453.0,,,,,377.0,0.16777041942604853,021a65b5f6e762074090eafd31a69393f8e44f57ef475898a5ea9dd8efcaa459,,
block,target,2019,,209.0,,,,,174.0,0.16746411483253587,31882776acb1f5866f01f2ceae1d664b0d59fe866bcca8831f217079d3e8ccc4,,
block,target,2019,,304.0,,,,,241.0,0.20723684210526316,6e866887ee0ea0217dd8825c78c8c083e93392d3bd16d5c02531410ecc5f5c57,,
block,target,2019,,736.0,,,,,569.0,0.22690217391304346,66662252637e8681a7391f5c3357909229d7aa0e0034ba8d65881c8cc5ad2802,,
block,target,2019,,960.0,,,,,779.0,0.18854166666666672,1a21cafef8e12a49ff77d7f82cc9f28520bb7c20b6ab2e009a65ccf99b37a50c,,
block,target,2019,,427.0,,,,,357.0,0.16393442622950816,76e8380ed21879a2f7bb46f969719e77cf3b8bf74290c52faee4fdd75d49b7d7,,
block,target,2019,,327.0,,,,,289.0,0.11620795107033643,8e936d2d67fcef75ac0ccff923e182433980630634b2eb945de72376c514b8b4,,
block,target,2019,,382.0,,,,,310.0,0.18848167539267013,3f949cef11e10276b900b248596bd23fba152b4f3daeb971e4603aad3be57f7b,,
block,target,2019,,1.0,,,,,1.0,0.0,625390268fa9426193da7aa094e15c71f1f313a239107ffd8b38c3573a43cfda,,
block,target,2019,,329.0,,,,,253.0,0.23100303951367784,d656f93e8ec3b27f2ccc20e779bf71d11ed55ed583ea22c0a5eed4e1cc304729,,
block,target,2019,,8.0,,,,,3.0,0.625,aafd6ca8acbb97add365cc572ddf67b50741ff9ac3ccb91248edd9995f8df266,,
block,target,2019,,28.0,,,,,22.0,0.2142857142857143,d47b4c7be0df9a398125806a744c6b5ae5269046a6e34a1d252d2091b4d7f2df,,
block,target,2019,,755.0,,,,,619.0,0.1801324503311258,461c638231977eb66c169caca2a39dee0e93fe6b7630d4d6c1cb5291669ec622,,
block,target,2019,,1050.0,,,,,816.0,0.22285714285714286,2659b565db726080beb236b045ae72d37fc6019d3c2304da2c9344260b5ca2e6,,
block,target,2019,,636.0,,,,,537.0,0.1556603773584906,e9be0d06c8fdc04415d56fa59daa9346010e01224042ca4e58550d2f3337a1e3,,
block,target,2019,,225.0,,,,,176.0,0.21777777777777774,7955bf6b00eea7e9e32d04c31bcefb427837e91d327d1dfbcb47a89788dbdf8c,,
block,target,2019,,669.0,,,,,577.0,0.1375186846038864,e5c2a232d43670799ca18381946a250504fd10cceb6558678309318f16149b55,,
block,target,2019,,468.0,,,,,357.0,0.23717948717948723,a3b661c8475c040ed5111f2b10826aabb1ca97db56e541edd493d7ab27a6eece,,
block,target,2019,,19.0,,,,,18.0,0.052631578947368474,845b102a953724266ef47368770e0eca31661800ef2115014a11ef3981a717bb,,
block,target,2019,,6.0,,,,,6.0,0.0,f4d5bbc0950051b803c56ded6613c5f6bb5362aa0c9529d98632bc2e4931d700,,
block,target,2019,,313.0,,,,,268.0,0.1437699680511182,2782e0c149d9cdc6112c86e29f3b2ae7a0362e05b7d3c1c4b428fde982945426,,
block,target,2019,,641.0,,,,,539.0,0.1591263650546022,d5de0bbb2e8da190c9768a52ab3e417f14e93f0c04b8caf9d6bc8c955dbc651b,,
block,target,2019,,999.0,,,,,839.0,0.16016016016016021,f280f0a16c8bddd4beedbd6684422cd2e4b908bb29d7885f6d7576b609d04745,,
block,target,2019,,475.0,,,,,403.0,0.15157894736842104,b2d1d478c9cd3a732c0650799f7c3d2a338f4afadb7d93e7cd8965d2aec84a97,,
block,target,2019,,251.0,,,,,207.0,0.17529880478087645,f4274b39782cf02f1fe204e1c26709279fc88e6d68d0c9463fe98fff8e4388dd,,
block,target,2019,,309.0,,,,,258.0,0.16504854368932043,c8fe93cb431dad5c890a44fdad2d625620bad047fc86da07e74945e58fcdc53f,,
block,target,2019,,88.0,,,,,81.0,0.07954545454545459,4720efd33d90cff9afe523be490ab2ddace830df35cdbf03588a4a8ce72d400d,,
block,target,2019,,26.0,,,,,20.0,0.23076923076923073,c691cb264ac3cfa6975255419d964726bf5967d992f4325ae2523e4658c59c11,,
block,target,2019,,12.0,,,,,12.0,0.0,e3a85b4869348e67cd9d7f5e206b41fd2bd878d5bc1dffc08b20c13038a638cd,,
block,target,2019,,363.0,,,,,329.0,0.09366391184572997,c9a84fe7e830d07cd6c6edb357a1161a43456ac8ae83ccd93bf3f99cf2cc19fb,,
block,target,2019,,647.0,,,,,537.0,0.1700154559505409,b4034a8875655cd15e50eaa490fb261f233ea22b565e09015a939db97889ab67,,
block,target,2019,,483.0,,,,,389.0,0.19461697722567284,b226ebbd506ecb846f1f9f83e13c214f527bda9a49c0ccfad11e6336d9a0330c,,
block,target,2019,,124.0,,,,,104.0,0.16129032258064513,5ad1ae7cea647f073a362b2289401892d0c93137bdc1e50bdff5f7942f3ff3f5,,
block,target,2019,,527.0,,,,,443.0,0.15939278937381407,c6b0e8a90a70aade0ef3f6a67710e2a79a45a4fdd6a307bcfc770819a16c4acf,,
block,target,2019,,530.0,,,,,463.0,0.1264150943396226,b966ce51305f668727789a337b564f3dcccd9d504cc0d87493f22f3c52ee16cf,,
block,target,2019,,51.0,,,,,45.0,0.11764705882352944,438f158045b73e304a30d072f7e48623ecd17a1b609e15251fade1ce51ee917a,,
block,target,2019,,3.0,,,,,3.0,0.0,25fc4abe8a45aed0a77f73894cb14318c371fc36ca885210c78907d594c0db75,,
block,target,2019,,20.0,,,,,12.0,0.4,37e061fbc08470b17bb632243a192ffaba9f35ee2a30149f0201cdafeb34a65c,,
block,target,2019,,5.0,,,,,4.0,0.19999999999999996,8593baa26a8c21f9ee721547457cc658e41e2d8f4dccb461d2c58c9a36a4f652,,
block,target,2019,,14.0,,,,,9.0,0.3571428571428571,11a06d81d132199eb3f19e6bacd2a6f2e0e1b915127a87c696d66d3dc8373bc4,,
block,target,2019,,341.0,,,,,251.0,0.26392961876832843,1d8b0e0dc0c696f5fdd491bde627749c841c63ce85282e5466f078e31563011a,,
block,target,2019,,574.0,,,,,495.0,0.1376306620209059,4d8f15702a41028eaa4395f2e55e6192a690e16d9101865f5c0f6eed5eb6cdf2,,
block,target,2019,,111.0,,,,,94.0,0.15315315315315314,9b478b5b037362315054560c38dc71b8e5354fe52ad681cdd43288430308dfed,,
block,target,2019,,73.0,,,,,52.0,0.28767123287671237,056b70158855ed82f41196bf5d8f32283c593d7a1a66b68beb306a5b9820553d,,
block,target,2019,,142.0,,,,,109.0,0.23239436619718312,a011934e3de7ac06be47ff6ea243f22d7310085642a72557f2496f86e48a1a34,,
block,target,2019,,216.0,,,,,181.0,0.1620370370370371,26cf946beb92bba4181344021a1262e33676e14cd1d041491127c630e008fd1b,,
block,target,2019,,362.0,,,,,305.0,0.1574585635359116,22c6b80832dfb6c00133ac8a9fcb898d1a848a7db37084df005c035986aa813d,,
block,target,2019,,32.0,,,,,25.0,0.21875,45b24b8bc480ce3752604ddfc77d25be9ac19d7dacfa45e98a152479680687fa,,
block,target,2019,,71.0,,,,,59.0,0.16901408450704225,8497e746c990b12157c02ea96dbc4f8bff5302d848a08e5267d1bbed866677fd,,
block,target,2019,,135.0,,,,,109.0,0.19259259259259254,02e3748e2649f8d0dede049f9f9055f9860d56f7c8b00d256c6dac5e5e01189b,,
block,target,2019,,47.0,,,,,42.0,0.1063829787234043,5cc3feb31cab0671db3102c0f6538ffb085c4a7ca8fe8ef3afc0b29821cb8ce3,,
block,target,2019,,246.0,,,,,189.0,0.23170731707317072,4a824d0d38a43dad35849fa50ff09946d0d973168e8ef3204877859865ef4e02,,
block,target,2019,,324.0,,,,,273.0,0.15740740740740744,3be3d2760549002cbceb4e1bd4b9a1dc27abceb5c1317b7ca4dbbbb4437cf342,,
