year,spatial_block_id,raw_qa_valid_n,new_sampled_n,sampling_fraction,max_per_block_year,seed
2022,EPSG5070_50KM_22_26,17557,200,0.011391467790624821,200,42
2022,EPSG5070_50KM_22_27,11674,200,0.01713208840157615,200,42
2022,EPSG5070_50KM_22_28,303,200,0.6600660066006601,200,42
2022,EPSG5070_50KM_23_18,4263,200,0.04691531785127844,200,42
2022,EPSG5070_50KM_23_19,12398,200,0.016131634134537828,200,42
2022,EPSG5070_50KM_23_20,21756,200,0.009192866335723478,200,42
2022,EPSG5070_50KM_23_21,20325,200,0.00984009840098401,200,42
2022,EPSG5070_50KM_23_22,10749,200,0.018606381989022234,200,42
2022,EPSG5070_50KM_23_23,28764,200,0.006953135864274788,200,42
2022,EPSG5070_50KM_23_24,17296,200,0.01156336725254394,200,42
2022,EPSG5070_50KM_23_25,8826,200,0.022660321776569226,200,42
2022,EPSG5070_50KM_23_26,11128,200,0.017972681524083392,200,42
2022,EPSG5070_50KM_23_27,21551,200,0.009280311818477101,200,42
2022,EPSG5070_50KM_23_28,4027,200,0.04966476285075739,200,42
2022,EPSG5070_50KM_24_18,6739,200,0.02967799376762131,200,42
2022,EPSG5070_50KM_24_19,21346,200,0.0093694368968425,200,42
2022,EPSG5070_50KM_24_20,19344,200,0.01033912324234905,200,42
2022,EPSG5070_50KM_24_21,8370,200,0.023894862604540025,200,42
2022,EPSG5070_50KM_24_22,22910,200,0.008729812309035356,200,42
2022,EPSG5070_50KM_24_23,13010,200,0.015372790161414296,200,42
2022,EPSG5070_50KM_24_24,10604,200,0.01886080724254998,200,42
2022,EPSG5070_50KM_24_25,17177,200,0.011643476742155207,200,42
2022,EPSG5070_50KM_24_26,10265,200,0.01948368241597662,200,42
2022,EPSG5070_50KM_24_27,14322,200,0.013964530093562352,200,42
2022,EPSG5070_50KM_24_28,18514,200,0.010802635843145728,200,42
2022,EPSG5070_50KM_25_18,16070,200,0.012445550715619166,200,42
2022,EPSG5070_50KM_25_19,17756,200,0.011263798152737103,200,42
2022,EPSG5070_50KM_25_20,10169,200,0.019667617268167962,200,42
2022,EPSG5070_50KM_25_21,19838,200,0.010081661457808247,200,42
2022,EPSG5070_50KM_25_22,14915,200,0.01340931947703654,200,42
2022,EPSG5070_50KM_25_23,13373,200,0.014955507365587378,200,42
2022,EPSG5070_50KM_25_24,20114,200,0.009943323058566173,200,42
2022,EPSG5070_50KM_25_25,7158,200,0.02794076557697681,200,42
2022,EPSG5070_50KM_25_26,19049,200,0.010499238805186623,200,42
2022,EPSG5070_50KM_25_27,15298,200,0.013073604392731076,200,42
2022,EPSG5070_50KM_25_28,9763,200,0.020485506504148314,200,42
2022,EPSG5070_50KM_26_18,7630,200,0.02621231979030144,200,42
2022,EPSG5070_50KM_26_19,30451,200,0.006567928803651768,200,42
2022,EPSG5070_50KM_26_20,15503,200,0.012900728891182352,200,42
2022,EPSG5070_50KM_26_21,24030,200,0.008322929671244279,200,42
2022,EPSG5070_50KM_26_22,11950,200,0.016736401673640166,200,42
2022,EPSG5070_50KM_26_23,16168,200,0.012370113805047007,200,42
2022,EPSG5070_50KM_26_24,3955,200,0.05056890012642225,200,42
2022,EPSG5070_50KM_26_25,11961,200,0.016721009949000918,200,42
2022,EPSG5070_50KM_26_26,13676,200,0.014624159110851126,200,42
2022,EPSG5070_50KM_26_27,15652,200,0.012777919754663941,200,42
2022,EPSG5070_50KM_26_28,21792,200,0.009177679882525698,200,42
2022,EPSG5070_50KM_27_19,9430,200,0.021208907741251327,200,42
2022,EPSG5070_50KM_27_20,23560,200,0.008488964346349746,200,42
2022,EPSG5070_50KM_27_21,12267,200,0.016303904785196055,200,42
2022,EPSG5070_50KM_27_22,12188,200,0.016409583196586808,200,42
2022,EPSG5070_50KM_27_23,13549,200,0.0147612369916599,200,42
2022,EPSG5070_50KM_27_24,9498,200,0.021057064645188462,200,42
2022,EPSG5070_50KM_27_25,7616,200,0.026260504201680673,200,42
2022,EPSG5070_50KM_27_26,11024,200,0.018142235123367198,200,42
2022,EPSG5070_50KM_27_27,10237,200,0.019536973722770343,200,42
2022,EPSG5070_50KM_27_28,10880,200,0.01838235294117647,200,42
2022,EPSG5070_50KM_28_21,487,200,0.4106776180698152,200,42
2022,EPSG5070_50KM_28_22,6921,200,0.02889755815633579,200,42
2022,EPSG5070_50KM_28_23,3644,200,0.054884742041712405,200,42
2022,EPSG5070_50KM_28_24,8042,200,0.02486943546381497,200,42
2022,EPSG5070_50KM_28_25,11001,200,0.0181801654395055,200,42
2022,EPSG5070_50KM_28_26,8079,200,0.024755539051862854,200,42
2022,EPSG5070_50KM_28_27,14868,200,0.013451708366962604,200,42
2022,EPSG5070_50KM_28_28,1984,200,0.10080645161290322,200,42
2022,EPSG5070_50KM_29_23,5551,200,0.03602954422626554,200,42
2022,EPSG5070_50KM_29_24,8373,200,0.02388630120625821,200,42
2022,EPSG5070_50KM_29_25,11419,200,0.017514668534897977,200,42
2022,EPSG5070_50KM_29_26,17592,200,0.011368804001819008,200,42
2022,EPSG5070_50KM_29_27,12072,200,0.01656726308813784,200,42
2022,EPSG5070_50KM_29_28,4623,200,0.043261951113995244,200,42
2022,EPSG5070_50KM_30_24,4465,200,0.04479283314669653,200,42
2022,EPSG5070_50KM_30_25,21579,200,0.009268270077390055,200,42
2022,EPSG5070_50KM_30_26,19453,200,0.010281190561867064,200,42
2022,EPSG5070_50KM_30_27,9972,200,0.020056157240272765,200,42
2022,EPSG5070_50KM_30_28,1257,200,0.15910898965791567,200,42
2022,EPSG5070_50KM_31_25,361,200,0.554016620498615,200,42
2022,EPSG5070_50KM_31_26,7584,200,0.026371308016877638,200,42
2022,EPSG5070_50KM_31_27,1636,200,0.12224938875305623,200,42
2023,EPSG5070_50KM_19_23,22,22,1.0,200,42
2023,EPSG5070_50KM_19_24,16,16,1.0,200,42
2023,EPSG5070_50KM_19_25,21,21,1.0,200,42
2023,EPSG5070_50KM_19_27,45,45,1.0,200,42
2023,EPSG5070_50KM_20_18,76,76,1.0,200,42
2023,EPSG5070_50KM_20_19,686,200,0.2915451895043732,200,42
2023,EPSG5070_50KM_20_20,22,22,1.0,200,42
2023,EPSG5070_50KM_20_21,22,22,1.0,200,42
2023,EPSG5070_50KM_20_22,14,14,1.0,200,42
2023,EPSG5070_50KM_20_23,43,43,1.0,200,42
2023,EPSG5070_50KM_20_24,125,125,1.0,200,42
2023,EPSG5070_50KM_20_25,344,200,0.5813953488372093,200,42
2023,EPSG5070_50KM_20_26,2,2,1.0,200,42
2023,EPSG5070_50KM_21_18,1728,200,0.11574074074074074,200,42
2023,EPSG5070_50KM_21_19,2717,200,0.0736105999263894,200,42
2023,EPSG5070_50KM_21_20,653,200,0.30627871362940273,200,42
2023,EPSG5070_50KM_21_21,94,94,1.0,200,42
2023,EPSG5070_50KM_21_22,179,179,1.0,200,42
2023,EPSG5070_50KM_21_23,14,14,1.0,200,42
2023,EPSG5070_50KM_21_24,255,200,0.7843137254901961,200,42
2023,EPSG5070_50KM_21_25,603,200,0.33167495854063017,200,42
2023,EPSG5070_50KM_22_18,582,200,0.3436426116838488,200,42
2023,EPSG5070_50KM_22_19,3545,200,0.056417489421720736,200,42
2023,EPSG5070_50KM_22_20,890,200,0.2247191011235955,200,42
2023,EPSG5070_50KM_22_21,1835,200,0.10899182561307902,200,42
2023,EPSG5070_50KM_22_22,340,200,0.5882352941176471,200,42
2023,EPSG5070_50KM_22_23,310,200,0.6451612903225806,200,42
2023,EPSG5070_50KM_22_24,1,1,1.0,200,42
2023,EPSG5070_50KM_22_25,6,6,1.0,200,42
2023,EPSG5070_50KM_22_26,38,38,1.0,200,42
2023,EPSG5070_50KM_22_27,45,45,1.0,200,42
2023,EPSG5070_50KM_22_28,2,2,1.0,200,42
2023,EPSG5070_50KM_23_18,315,200,0.6349206349206349,200,42
2023,EPSG5070_50KM_23_19,1811,200,0.11043622308117063,200,42
2023,EPSG5070_50KM_23_20,4692,200,0.042625745950554135,200,42
2023,EPSG5070_50KM_23_21,2251,200,0.0888494002665482,200,42
2023,EPSG5070_50KM_23_22,1863,200,0.10735373054213634,200,42
2023,EPSG5070_50KM_23_23,28,28,1.0,200,42
2023,EPSG5070_50KM_23_24,128,128,1.0,200,42
2023,EPSG5070_50KM_23_25,75,75,1.0,200,42
2023,EPSG5070_50KM_24_18,306,200,0.6535947712418301,200,42
2023,EPSG5070_50KM_24_19,1620,200,0.12345679012345678,200,42
2023,EPSG5070_50KM_24_20,2845,200,0.070298769771529,200,42
2023,EPSG5070_50KM_24_21,1529,200,0.13080444735120994,200,42
2023,EPSG5070_50KM_24_22,236,200,0.847457627118644,200,42
2023,EPSG5070_50KM_24_23,317,200,0.6309148264984227,200,42
2023,EPSG5070_50KM_24_24,441,200,0.45351473922902497,200,42
2023,EPSG5070_50KM_24_25,1189,200,0.16820857863751051,200,42
2023,EPSG5070_50KM_24_26,16,16,1.0,200,42
2023,EPSG5070_50KM_25_18,3654,200,0.05473453749315818,200,42
2023,EPSG5070_50KM_25_19,3017,200,0.06629101756711965,200,42
2023,EPSG5070_50KM_25_20,2086,200,0.09587727708533078,200,42
2023,EPSG5070_50KM_25_21,268,200,0.746268656716418,200,42
2023,EPSG5070_50KM_25_22,943,200,0.21208907741251326,200,42
2023,EPSG5070_50KM_25_23,920,200,0.21739130434782608,200,42
2023,EPSG5070_50KM_25_24,1847,200,0.10828370330265295,200,42
2023,EPSG5070_50KM_25_25,614,200,0.3257328990228013,200,42
2023,EPSG5070_50KM_25_26,545,200,0.3669724770642202,200,42
2023,EPSG5070_50KM_25_27,21,21,1.0,200,42
2023,EPSG5070_50KM_25_28,9,9,1.0,200,42
2023,EPSG5070_50KM_26_18,1158,200,0.17271157167530224,200,42
2023,EPSG5070_50KM_26_19,6538,200,0.030590394616090547,200,42
2023,EPSG5070_50KM_26_20,2560,200,0.078125,200,42
2023,EPSG5070_50KM_26_21,1621,200,0.12338062924120913,200,42
2023,EPSG5070_50KM_26_22,269,200,0.7434944237918215,200,42
2023,EPSG5070_50KM_26_23,1182,200,0.1692047377326565,200,42
2023,EPSG5070_50KM_26_24,789,200,0.2534854245880862,200,42
2023,EPSG5070_50KM_26_25,410,200,0.4878048780487805,200,42
2023,EPSG5070_50KM_26_26,575,200,0.34782608695652173,200,42
2023,EPSG5070_50KM_26_27,673,200,0.2971768202080238,200,42
2023,EPSG5070_50KM_26_28,106,106,1.0,200,42
2023,EPSG5070_50KM_27_19,1948,200,0.1026694045174538,200,42
2023,EPSG5070_50KM_27_20,2303,200,0.08684324793747286,200,42
2023,EPSG5070_50KM_27_21,2490,200,0.08032128514056225,200,42
2023,EPSG5070_50KM_27_22,479,200,0.4175365344467641,200,42
2023,EPSG5070_50KM_27_23,625,200,0.32,200,42
2023,EPSG5070_50KM_27_24,89,89,1.0,200,42
2023,EPSG5070_50KM_27_25,809,200,0.24721878862793573,200,42
2023,EPSG5070_50KM_27_26,168,168,1.0,200,42
2023,EPSG5070_50KM_27_27,368,200,0.5434782608695652,200,42
2023,EPSG5070_50KM_27_28,400,200,0.5,200,42
2023,EPSG5070_50KM_28_21,151,151,1.0,200,42
2023,EPSG5070_50KM_28_22,1817,200,0.1100715465052284,200,42
2023,EPSG5070_50KM_28_23,428,200,0.4672897196261682,200,42
2023,EPSG5070_50KM_28_24,228,200,0.8771929824561403,200,42
2023,EPSG5070_50KM_28_25,293,200,0.6825938566552902,200,42
2023,EPSG5070_50KM_28_26,659,200,0.30349013657056145,200,42
2023,EPSG5070_50KM_28_27,775,200,0.25806451612903225,200,42
2023,EPSG5070_50KM_28_28,200,200,1.0,200,42
2023,EPSG5070_50KM_29_23,1049,200,0.19065776930409914,200,42
2023,EPSG5070_50KM_29_24,1563,200,0.12795905310300704,200,42
2023,EPSG5070_50KM_29_25,187,187,1.0,200,42
2023,EPSG5070_50KM_29_26,311,200,0.6430868167202572,200,42
2023,EPSG5070_50KM_29_27,1153,200,0.17346053772766695,200,42
2023,EPSG5070_50KM_29_28,641,200,0.31201248049922,200,42
2023,EPSG5070_50KM_30_24,975,200,0.20512820512820512,200,42
2023,EPSG5070_50KM_30_25,2576,200,0.07763975155279502,200,42
2023,EPSG5070_50KM_30_26,1004,200,0.199203187250996,200,42
2023,EPSG5070_50KM_30_27,38,38,1.0,200,42
2023,EPSG5070_50KM_31_25,192,192,1.0,200,42
2023,EPSG5070_50KM_31_26,1820,200,0.10989010989010989,200,42
2023,EPSG5070_50KM_31_27,5,5,1.0,200,42
2024,EPSG5070_50KM_18_26,279,200,0.7168458781362007,200,42
2024,EPSG5070_50KM_18_27,1576,200,0.12690355329949238,200,42
2024,EPSG5070_50KM_19_23,754,200,0.26525198938992045,200,42
2024,EPSG5070_50KM_19_24,9690,200,0.02063983488132095,200,42
2024,EPSG5070_50KM_19_25,11478,200,0.017424638438752395,200,42
2024,EPSG5070_50KM_19_26,15193,200,0.013163957085499901,200,42
2024,EPSG5070_50KM_19_27,17030,200,0.011743981209630064,200,42
2024,EPSG5070_50KM_20_18,53,53,1.0,200,42
2024,EPSG5070_50KM_20_19,3247,200,0.061595318755774564,200,42
2024,EPSG5070_50KM_20_20,4982,200,0.04014452027298274,200,42
2024,EPSG5070_50KM_20_21,8374,200,0.02388344877000239,200,42
2024,EPSG5070_50KM_20_22,12689,200,0.01576168334778154,200,42
2024,EPSG5070_50KM_20_23,9440,200,0.0211864406779661,200,42
2024,EPSG5070_50KM_20_24,16925,200,0.011816838995568686,200,42
2024,EPSG5070_50KM_20_25,18150,200,0.011019283746556474,200,42
2024,EPSG5070_50KM_20_26,5271,200,0.03794346423828496,200,42
2024,EPSG5070_50KM_20_27,9246,200,0.021630975556997622,200,42
2024,EPSG5070_50KM_21_18,11392,200,0.0175561797752809,200,42
2024,EPSG5070_50KM_21_19,8135,200,0.024585125998770743,200,42
2024,EPSG5070_50KM_21_20,18648,200,0.010725010725010725,200,42
2024,EPSG5070_50KM_21_21,14113,200,0.014171331396584708,200,42
2024,EPSG5070_50KM_21_22,14077,200,0.014207572636215103,200,42
2024,EPSG5070_50KM_21_23,4908,200,0.040749796251018745,200,42
2024,EPSG5070_50KM_21_24,9336,200,0.021422450728363324,200,42
2024,EPSG5070_50KM_21_25,7495,200,0.0266844563042028,200,42
2024,EPSG5070_50KM_21_26,19365,200,0.010327911179963851,200,42
2024,EPSG5070_50KM_21_27,11610,200,0.017226528854435832,200,42
2024,EPSG5070_50KM_22_18,14352,200,0.013935340022296544,200,42
2024,EPSG5070_50KM_22_19,25332,200,0.007895152376440865,200,42
2024,EPSG5070_50KM_22_20,14673,200,0.013630477748245075,200,42
2024,EPSG5070_50KM_22_21,18325,200,0.010914051841746248,200,42
2024,EPSG5070_50KM_22_22,9852,200,0.020300446609825416,200,42
2024,EPSG5070_50KM_22_23,18840,200,0.010615711252653927,200,42
2024,EPSG5070_50KM_22_24,5875,200,0.03404255319148936,200,42
2024,EPSG5070_50KM_22_25,666,200,0.3003003003003003,200,42
2024,EPSG5070_50KM_22_26,8572,200,0.02333177788147457,200,42
2024,EPSG5070_50KM_22_27,40798,200,0.004902201088288641,200,42
2024,EPSG5070_50KM_22_28,1248,200,0.16025641025641027,200,42
2024,EPSG5070_50KM_23_18,4085,200,0.04895960832313342,200,42
2024,EPSG5070_50KM_23_19,13232,200,0.015114873035066506,200,42
2024,EPSG5070_50KM_23_20,19821,200,0.01009030825891731,200,42
2024,EPSG5070_50KM_23_21,11266,200,0.017752529735487306,200,42
2024,EPSG5070_50KM_23_22,12733,200,0.015707217466425824,200,42
2024,EPSG5070_50KM_23_23,14433,200,0.013857132959190744,200,42
2024,EPSG5070_50KM_23_24,9671,200,0.020680384655154586,200,42
2024,EPSG5070_50KM_23_25,5863,200,0.034112229234180454,200,42
2024,EPSG5070_50KM_23_26,12028,200,0.016627868307283005,200,42
2024,EPSG5070_50KM_23_27,23684,200,0.00844451950684006,200,42
2024,EPSG5070_50KM_23_28,5272,200,0.03793626707132018,200,42
2024,EPSG5070_50KM_24_18,5260,200,0.03802281368821293,200,42
2024,EPSG5070_50KM_24_19,8808,200,0.022706630336058128,200,42
2024,EPSG5070_50KM_24_20,12460,200,0.016051364365971106,200,42
2024,EPSG5070_50KM_24_21,19660,200,0.01017293997965412,200,42
2024,EPSG5070_50KM_24_22,11845,200,0.016884761502743775,200,42
2024,EPSG5070_50KM_24_23,11746,200,0.017027073046143367,200,42
2024,EPSG5070_50KM_24_24,15788,200,0.01266784899923993,200,42
2024,EPSG5070_50KM_24_25,15894,200,0.012583364791745313,200,42
2024,EPSG5070_50KM_24_26,25866,200,0.007732158045310446,200,42
2024,EPSG5070_50KM_24_27,10540,200,0.018975332068311195,200,42
2024,EPSG5070_50KM_24_28,6235,200,0.03207698476343224,200,42
2024,EPSG5070_50KM_25_18,6339,200,0.031550717778829465,200,42
2024,EPSG5070_50KM_25_19,16925,200,0.011816838995568686,200,42
2024,EPSG5070_50KM_25_20,5313,200,0.03764351590438547,200,42
2024,EPSG5070_50KM_25_21,9178,200,0.021791239921551537,200,42
2024,EPSG5070_50KM_25_22,15643,200,0.012785271367384773,200,42
2024,EPSG5070_50KM_25_23,14544,200,0.013751375137513752,200,42
2024,EPSG5070_50KM_25_24,10759,200,0.018589088205223533,200,42
2024,EPSG5070_50KM_25_25,31314,200,0.0063869195886823785,200,42
2024,EPSG5070_50KM_25_26,23117,200,0.008651641649002898,200,42
2024,EPSG5070_50KM_25_27,18629,200,0.01073594932631918,200,42
2024,EPSG5070_50KM_25_28,12743,200,0.015694891312877657,200,42
2024,EPSG5070_50KM_26_18,7619,200,0.026250164063525396,200,42
2024,EPSG5070_50KM_26_19,12671,200,0.01578407386946571,200,42
2024,EPSG5070_50KM_26_20,7975,200,0.025078369905956112,200,42
2024,EPSG5070_50KM_26_21,7461,200,0.026806058169146225,200,42
2024,EPSG5070_50KM_26_22,11019,200,0.018150467374534893,200,42
2024,EPSG5070_50KM_26_23,9995,200,0.02001000500250125,200,42
2024,EPSG5070_50KM_26_24,27816,200,0.007190106413574921,200,42
2024,EPSG5070_50KM_26_25,22060,200,0.009066183136899365,200,42
2024,EPSG5070_50KM_26_26,15439,200,0.012954206878683852,200,42
2024,EPSG5070_50KM_26_27,19336,200,0.01034340091021928,200,42
2024,EPSG5070_50KM_26_28,12805,200,0.015618898867629832,200,42
2024,EPSG5070_50KM_27_19,5036,200,0.03971405877680699,200,42
2024,EPSG5070_50KM_27_20,5061,200,0.03951788184153329,200,42
2024,EPSG5070_50KM_27_21,9148,200,0.021862702229995628,200,42
2024,EPSG5070_50KM_27_22,4911,200,0.040724903278354714,200,42
2024,EPSG5070_50KM_27_23,15172,200,0.013182177695755339,200,42
2024,EPSG5070_50KM_27_24,19894,200,0.010053282396702523,200,42
2024,EPSG5070_50KM_27_25,19779,200,0.010111734668082309,200,42
2024,EPSG5070_50KM_27_26,14698,200,0.013607293509320996,200,42
2024,EPSG5070_50KM_27_27,17691,200,0.011305183426601096,200,42
2024,EPSG5070_50KM_27_28,10721,200,0.018654976214905326,200,42
2024,EPSG5070_50KM_28_21,76,76,1.0,200,42
2024,EPSG5070_50KM_28_22,1996,200,0.10020040080160321,200,42
2024,EPSG5070_50KM_28_23,12296,200,0.01626545217957059,200,42
2024,EPSG5070_50KM_28_24,14085,200,0.014199503017394392,200,42
2024,EPSG5070_50KM_28_25,12999,200,0.015385798907608278,200,42
2024,EPSG5070_50KM_28_26,15525,200,0.01288244766505636,200,42
2024,EPSG5070_50KM_28_27,19018,200,0.01051635292880429,200,42
2024,EPSG5070_50KM_28_28,2575,200,0.07766990291262135,200,42
2024,EPSG5070_50KM_29_23,4817,200,0.04151961801951422,200,42
2024,EPSG5070_50KM_29_24,4855,200,0.0411946446961895,200,42
2024,EPSG5070_50KM_29_25,13497,200,0.01481810772764318,200,42
2024,EPSG5070_50KM_29_26,11446,200,0.017473353136466887,200,42
2024,EPSG5070_50KM_29_27,9299,200,0.021507688998817078,200,42
2024,EPSG5070_50KM_29_28,7358,200,0.02718129926610492,200,42
2024,EPSG5070_50KM_30_24,709,200,0.2820874471086037,200,42
2024,EPSG5070_50KM_30_25,7240,200,0.027624309392265192,200,42
2024,EPSG5070_50KM_30_26,5848,200,0.03419972640218878,200,42
2024,EPSG5070_50KM_30_27,5099,200,0.03922337713277113,200,42
2024,EPSG5070_50KM_30_28,741,200,0.2699055330634278,200,42
2024,EPSG5070_50KM_31_26,1213,200,0.16488046166529266,200,42
2024,EPSG5070_50KM_31_27,397,200,0.5037783375314862,200,42
