representation,outer_fold,inner_fold,model,config,R2,RMSE,MAE,Bias,N
palsar_sentinel2,2,3,random_forest,rf_half,0.3949054501148943,84.91383789824688,55.6328142910214,-1.6511667576331277,15548
palsar_sentinel2,2,3,xgboost,xgb_depth6,0.3991553773665889,84.61511306943251,55.33989983029755,-0.9827733915247118,15548
palsar_sentinel2,2,3,xgboost,xgb_depth8,0.39336104342266565,85.02213330989046,55.84409155144143,-0.8216589571343793,15548
palsar_sentinel2,2,4,random_forest,rf_sqrt,0.4383371755581348,78.89118353092518,55.52112396650243,-0.5500873752910295,14718
palsar_sentinel2,2,4,random_forest,rf_half,0.44208135817290883,78.62778981268595,55.14034890938794,-0.3261283199435217,14718
palsar_sentinel2,2,4,xgboost,xgb_depth6,0.4438985522239104,78.49963628271288,54.906201661387186,-0.565551415248293,14718
palsar_sentinel2,2,4,xgboost,xgb_depth8,0.43749080713179733,78.95060162717225,55.26942156404987,-0.5384438853234882,14718
palsar_sentinel2,3,0,random_forest,rf_sqrt,0.4416636891747199,82.01401175477895,56.41741656049214,-0.6747998070583501,14808
palsar_sentinel2,3,0,random_forest,rf_half,0.4456643655312179,81.71965386936532,56.05581603107889,-0.4091906560814901,14808
palsar_sentinel2,3,0,xgboost,xgb_depth6,0.4410860489496802,82.05642556925977,56.043040810204836,-0.6596825419810277,14808
palsar_sentinel2,3,0,xgboost,xgb_depth8,0.43475420820634036,82.51991817805686,56.35371070764814,-0.6803287593395351,14808
palsar_sentinel2,3,1,random_forest,rf_sqrt,0.4104809608895187,84.74671422304473,55.83576539523046,2.511774180177602,14995
palsar_sentinel2,3,1,random_forest,rf_half,0.4135865244565641,84.52319825455494,55.64410772212768,3.8417970915679542,14995
palsar_sentinel2,3,1,xgboost,xgb_depth6,0.4106376835060741,84.73544859058447,55.28347852187927,2.591811474162578,14995
palsar_sentinel2,3,1,xgboost,xgb_depth8,0.4025016053833004,85.31832534760694,55.90383007060715,2.996582285651998,14995
palsar_sentinel2,3,2,random_forest,rf_sqrt,0.3665947483906411,87.17065832216221,55.807157464440486,1.5321410734498753,15473
palsar_sentinel2,3,2,random_forest,rf_half,0.36775521217146023,87.0907688934583,55.69076248163539,1.8820495792276482,15473
palsar_sentinel2,3,2,xgboost,xgb_depth6,0.3719570852479892,86.80088560319774,54.96441243652446,-0.5466211024710582,15473
palsar_sentinel2,3,2,xgboost,xgb_depth8,0.36536392321803723,87.25531168495154,55.56647767067038,-0.07431793974051024,15473
palsar_sentinel2,3,4,random_forest,rf_sqrt,0.44207678868053724,78.5394555877428,55.224892612026956,-0.9896444433406664,14724
palsar_sentinel2,3,4,random_forest,rf_half,0.4481933044418136,78.10775486369374,54.75065123074275,-0.823706017767462,14724
palsar_sentinel2,3,4,xgboost,xgb_depth6,0.451277183935064,77.88918883934168,54.50122267984398,-0.4091672564452451,14724
palsar_sentinel2,3,4,xgboost,xgb_depth8,0.4446529316428942,78.35792257413965,54.91751018695452,-0.6936527481729622,14724
palsar_sentinel2,4,0,random_forest,rf_sqrt,0.4367962516484618,82.22019938557919,56.80772786974068,-0.470432097597074,14597
palsar_sentinel2,4,0,random_forest,rf_half,0.4362706939348858,82.25855263167638,56.770642738271924,-0.17240318848938013,14597
palsar_sentinel2,4,0,xgboost,xgb_depth6,0.4296233536976233,82.74211636056968,56.625052189687345,-1.3994802745118642,14597
palsar_sentinel2,4,0,xgboost,xgb_depth8,0.41922728580151736,83.49276803235657,57.30807794423921,-1.407563601798151,14597
palsar_sentinel2,4,1,random_forest,rf_sqrt,0.4087133745786503,85.0598128475524,56.35122011128039,3.9441108270748644,14854
palsar_sentinel2,4,1,random_forest,rf_half,0.409269295355706,85.01981732337963,56.311784029680744,5.160667149672368,14854
palsar_sentinel2,4,1,xgboost,xgb_depth6,0.4086886823633761,85.06158888407411,56.003619156262516,4.3662486338480955,14854
palsar_sentinel2,4,1,xgboost,xgb_depth8,0.40027461965244426,85.66464299111098,56.562283729170254,4.068299729797749,14854
palsar_sentinel2,4,2,random_forest,rf_sqrt,0.3622124176298481,87.91313726433792,55.94034024222342,1.36765346122007,15178
palsar_sentinel2,4,2,random_forest,rf_half,0.36381167637152934,87.80284654669195,55.72591589066242,1.783226504102277,15178
palsar_sentinel2,4,2,xgboost,xgb_depth6,0.3690489315488663,87.44069260447026,55.08514261844848,-0.8340594595433196,15178
palsar_sentinel2,4,2,xgboost,xgb_depth8,0.35703251201455144,88.26941644385408,55.58973483769354,-1.0215825072755156,15178
palsar_sentinel2,4,3,random_forest,rf_sqrt,0.38768508250680755,84.6879849038213,55.862137783842876,-2.6322673060840143,15371
palsar_sentinel2,4,3,random_forest,rf_half,0.391366249866992,84.43303389496585,55.45599587150018,-2.9786712494584586,15371
palsar_sentinel2,4,3,xgboost,xgb_depth6,0.3896185377268615,84.55417313179062,55.33332041365604,-2.7158877431188837,15371
palsar_sentinel2,4,3,xgboost,xgb_depth8,0.37965925190320504,85.24119587429888,55.83753691439176,-3.133665975508784,15371
sentinel1_palsar_sentinel2,0,1,random_forest,rf_sqrt,0.4129011880587823,84.81427768414305,55.70104136714197,3.988064336286193,14919
sentinel1_palsar_sentinel2,0,1,random_forest,rf_half,0.4143084108451426,84.71257062315331,55.54171110360409,4.99648217721279,14919
sentinel1_palsar_sentinel2,0,1,xgboost,xgb_depth6,0.41850351086883564,84.40864244334087,54.87159616229246,3.5361813514646157,14919
sentinel1_palsar_sentinel2,0,1,xgboost,xgb_depth8,0.41229263462385213,84.85822314174742,55.34835690612108,4.142977651031001,14919
sentinel1_palsar_sentinel2,0,2,random_forest,rf_sqrt,0.3797654444176417,86.29792577565745,54.794482411519375,2.106329736294486,15172
sentinel1_palsar_sentinel2,0,2,random_forest,rf_half,0.3813824729169095,86.18535765406662,54.712529000931134,2.647797207056334,15172
sentinel1_palsar_sentinel2,0,2,xgboost,xgb_depth6,0.3815971137874479,86.17040454952505,54.20466761898983,0.6326795233867595,15172
sentinel1_palsar_sentinel2,0,2,xgboost,xgb_depth8,0.37845782946507,86.38884705970086,54.46503241868936,0.5534190633925001,15172
sentinel1_palsar_sentinel2,0,3,random_forest,rf_sqrt,0.4155959023178015,82.31649883702376,54.770015672657706,-3.098532136235232,15306
sentinel1_palsar_sentinel2,0,3,random_forest,rf_half,0.4190294287835049,82.07432715963658,54.43121279375283,-3.1072729465649456,15306
sentinel1_palsar_sentinel2,0,3,xgboost,xgb_depth6,0.4186923411804868,82.09813406798709,54.439212160761684,-2.331347376158413,15306
sentinel1_palsar_sentinel2,0,3,xgboost,xgb_depth8,0.4108957984625561,82.64685355137986,54.87621896948048,-2.0606411177486916,15306
sentinel1_palsar_sentinel2,0,4,random_forest,rf_sqrt,0.4510754726873337,77.49811545698476,54.878137172584964,-0.25521780142281003,14603
sentinel1_palsar_sentinel2,0,4,random_forest,rf_half,0.45378051326124735,77.30692847234403,54.58582871752253,-0.083469437175617,14603
sentinel1_palsar_sentinel2,0,4,xgboost,xgb_depth6,0.45846696766519424,76.97457503065702,54.2067315821602,-0.3839161233568138,14603
sentinel1_palsar_sentinel2,0,4,xgboost,xgb_depth8,0.4535857881675228,77.32070705207224,54.27730464048894,-0.23375206632242054,14603
sentinel1_palsar_sentinel2,1,0,random_forest,rf_sqrt,0.46204241971027327,79.85584815310095,55.30267919792209,1.385918916823528,14677
sentinel1_palsar_sentinel2,1,0,random_forest,rf_half,0.46230200217375805,79.83657927412224,55.22497386736885,1.9930498858525825,14677
sentinel1_palsar_sentinel2,1,0,xgboost,xgb_depth6,0.4611354126011906,79.92313907046248,54.805904060263984,-0.03857488336521031,14677
sentinel1_palsar_sentinel2,1,0,xgboost,xgb_depth8,0.45497583882768833,80.37862794478933,55.23961404629968,0.26515735135367846,14677
sentinel1_palsar_sentinel2,1,2,random_forest,rf_sqrt,0.37882943128963853,86.67649617768372,54.97770661954669,1.6885919638704743,15250
sentinel1_palsar_sentinel2,1,2,random_forest,rf_half,0.37823587354346744,86.71789802771299,55.04187994461609,2.3059449468304183,15250
sentinel1_palsar_sentinel2,1,2,xgboost,xgb_depth6,0.3781809018102097,86.72173141693128,54.7298510975514,-0.7833941231718536,15250
sentinel1_palsar_sentinel2,1,2,xgboost,xgb_depth8,0.3689051846270144,87.36615403042681,55.23743381209125,-0.6297496022275941,15250
sentinel1_palsar_sentinel2,1,3,random_forest,rf_sqrt,0.4100721095555757,82.97658842802683,54.871184760261194,-2.3705425611948385,15446
sentinel1_palsar_sentinel2,1,3,random_forest,rf_half,0.4130733057948456,82.76525195397282,54.642837372980054,-2.227036054927707,15446
sentinel1_palsar_sentinel2,1,3,xgboost,xgb_depth6,0.41533126414865207,82.60589595869499,54.492269763319506,-1.8556320263150419,15446
sentinel1_palsar_sentinel2,1,3,xgboost,xgb_depth8,0.40963665737526356,83.00720714572697,54.902043416999696,-1.5548666502105275,15446
sentinel1_palsar_sentinel2,1,4,random_forest,rf_sqrt,0.4388395445320965,79.22194075557303,54.929684808248304,0.720188819763004,14627
sentinel1_palsar_sentinel2,1,4,random_forest,rf_half,0.4425036763629412,78.96287489032305,54.591127051609924,1.2715790539796297,14627
sentinel1_palsar_sentinel2,1,4,xgboost,xgb_depth6,0.44938845534697647,78.47378573929178,53.92233131509295,0.6248109029947885,14627
sentinel1_palsar_sentinel2,1,4,xgboost,xgb_depth8,0.44054537502651414,79.1014386270119,54.32876969745155,0.4800635994816241,14627
sentinel1_palsar_sentinel2,2,0,random_forest,rf_sqrt,0.45712383644150545,80.17442198727538,55.440834755001276,1.24314765709846,14688
sentinel1_palsar_sentinel2,2,0,random_forest,rf_half,0.46001587343461414,79.96058222136828,55.15709621295804,1.5085626713287792,14688
sentinel1_palsar_sentinel2,2,0,xgboost,xgb_depth6,0.45834433398273433,80.08424696059308,54.81065935675215,0.005010668165577382,14688
sentinel1_palsar_sentinel2,2,0,xgboost,xgb_depth8,0.45232881732744357,80.52771868879084,55.1703361151142,0.5479239933710833,14688
sentinel1_palsar_sentinel2,2,1,random_forest,rf_sqrt,0.4141684358430786,85.13369668183988,55.64201043644943,2.826374283916548,15046
sentinel1_palsar_sentinel2,2,1,random_forest,rf_half,0.41624064521573534,84.98299540897149,55.532789648905855,3.9676601501634883,15046
sentinel1_palsar_sentinel2,2,1,xgboost,xgb_depth6,0.41566341936609497,85.02500095541782,55.259633057448575,2.5877134509195248,15046
sentinel1_palsar_sentinel2,2,1,xgboost,xgb_depth8,0.40805379291709987,85.57683672694533,55.66040563876153,2.4125381752307655,15046
sentinel1_palsar_sentinel2,2,3,random_forest,rf_sqrt,0.40249782983245264,84.37943115620352,55.18894711689864,-1.5865874026178175,15548
sentinel1_palsar_sentinel2,2,3,random_forest,rf_half,0.4051401220252464,84.19265179408474,54.997326529029706,-1.5089139666606892,15548
sentinel1_palsar_sentinel2,2,3,xgboost,xgb_depth6,0.40794448185921905,83.993961793283,54.695880546673024,-0.7679332985416617,15548
sentinel1_palsar_sentinel2,2,3,xgboost,xgb_depth8,0.4032056201375379,84.32943917000847,55.16429269419541,-0.24894727920055576,15548
sentinel1_palsar_sentinel2,2,4,random_forest,rf_sqrt,0.4473047359023017,78.25885748308498,54.83868698143593,-0.6312876578412794,14718
sentinel1_palsar_sentinel2,2,4,random_forest,rf_half,0.45155596718623103,77.9573000450127,54.48714710024507,-0.274276230726897,14718
sentinel1_palsar_sentinel2,2,4,xgboost,xgb_depth6,0.4543917829398202,77.75549362531534,54.33648929648079,-0.36437244205818825,14718
sentinel1_palsar_sentinel2,2,4,xgboost,xgb_depth8,0.4470853959300468,78.27438465877087,54.6447111279303,-0.4598006685811793,14718
sentinel1_palsar_sentinel2,3,0,random_forest,rf_sqrt,0.45253882270872237,81.21135997770759,55.56045000190311,-0.7538360192260112,14808
sentinel1_palsar_sentinel2,3,0,random_forest,rf_half,0.4557372724186437,80.97378061963371,55.292338364714155,-0.5951550321764199,14808
sentinel1_palsar_sentinel2,3,0,xgboost,xgb_depth6,0.45480046275709884,81.04343852757171,55.17431516101285,-0.8679495334360429,14808
sentinel1_palsar_sentinel2,3,0,xgboost,xgb_depth8,0.44811559993767014,81.53877431780349,55.511287154630224,-1.0337873528752597,14808
sentinel1_palsar_sentinel2,3,1,random_forest,rf_sqrt,0.41836257503676055,84.17829452223339,55.26816328676511,2.8045339567223024,14995
sentinel1_palsar_sentinel2,3,1,random_forest,rf_half,0.4193136495264025,84.10944356831227,55.16992506352057,3.9432188761392637,14995
sentinel1_palsar_sentinel2,3,1,xgboost,xgb_depth6,0.4153623039890255,84.39512448634346,54.89577337862109,2.1785039838824045,14995
sentinel1_palsar_sentinel2,3,1,xgboost,xgb_depth8,0.41081237893960665,84.72288925940312,55.10467546180455,2.561558447235466,14995
sentinel1_palsar_sentinel2,3,2,random_forest,rf_sqrt,0.3773608102931886,86.42665845799803,55.088568842882786,2.01494106453729,15473
sentinel1_palsar_sentinel2,3,2,random_forest,rf_half,0.37791116000819724,86.38845382607293,54.99460589669787,2.3594565726457994,15473
sentinel1_palsar_sentinel2,3,2,xgboost,xgb_depth6,0.3813336510227404,86.15048822763903,54.290592088482754,-0.18010311136638213,15473
sentinel1_palsar_sentinel2,3,2,xgboost,xgb_depth8,0.37646352980128317,86.48891043089885,54.60834865503947,-0.10723496575237616,15473
sentinel1_palsar_sentinel2,3,4,random_forest,rf_sqrt,0.451865339036733,77.84743441910535,54.5861527947108,-1.1793142597428408,14724
sentinel1_palsar_sentinel2,3,4,random_forest,rf_half,0.4561664715791667,77.5414041751638,54.23506944275388,-1.0181563654447152,14724
sentinel1_palsar_sentinel2,3,4,xgboost,xgb_depth6,0.45828362953562407,77.39032164626023,54.0534255409972,-0.5708786644495358,14724
sentinel1_palsar_sentinel2,3,4,xgboost,xgb_depth8,0.4535662335747386,77.72655795902566,54.30570522793191,-0.5288092263353039,14724
sentinel1_palsar_sentinel2,4,0,random_forest,rf_sqrt,0.44620562087820725,81.53048561005657,56.11113680601872,-0.3725089141358654,14597
sentinel1_palsar_sentinel2,4,0,random_forest,rf_half,0.44629939560957754,81.52358248557766,56.05542497803553,0.11942274635425014,14597
sentinel1_palsar_sentinel2,4,0,xgboost,xgb_depth6,0.440759583107068,81.93039199436787,55.76292572010898,-1.8372006894723074,14597
sentinel1_palsar_sentinel2,4,0,xgboost,xgb_depth8,0.43197947816270077,82.57104302726893,56.4277863204725,-1.6270190696987423,14597
sentinel1_palsar_sentinel2,4,1,random_forest,rf_sqrt,0.4167965952488536,84.476404368878,55.81928575500671,3.997307451356471,14854
sentinel1_palsar_sentinel2,4,1,random_forest,rf_half,0.4172788165197673,84.44147252269327,55.89248344774322,5.182018554815365,14854
sentinel1_palsar_sentinel2,4,1,xgboost,xgb_depth6,0.4189186479717434,84.3225757497288,55.444993574512196,4.591524890562052,14854
sentinel1_palsar_sentinel2,4,1,xgboost,xgb_depth8,0.4070062638979901,85.18251295011234,56.09648207678521,4.3302471572703904,14854
sentinel1_palsar_sentinel2,4,2,random_forest,rf_sqrt,0.3707825838731279,87.32048040235712,55.39972329162201,1.9372266983045834,15178
sentinel1_palsar_sentinel2,4,2,random_forest,rf_half,0.37213732306991254,87.22642688621849,55.2790425341173,2.3268870070791414,15178
sentinel1_palsar_sentinel2,4,2,xgboost,xgb_depth6,0.37501336902735694,87.0264188526693,54.69369216913359,-0.6518068224943971,15178
sentinel1_palsar_sentinel2,4,2,xgboost,xgb_depth8,0.36915434885395193,87.43338764242098,55.117260707764515,-0.3473101221877436,15178
sentinel1_palsar_sentinel2,4,3,random_forest,rf_sqrt,0.39804420362724857,83.96855500439129,55.0936607569796,-3.0010159138329238,15371
sentinel1_palsar_sentinel2,4,3,random_forest,rf_half,0.4016034422930477,83.71994271369418,54.72900116456825,-3.1056544987393684,15371
sentinel1_palsar_sentinel2,4,3,xgboost,xgb_depth6,0.40235880385258205,83.66708579546533,54.3049346551093,-3.066074839422325,15371
sentinel1_palsar_sentinel2,4,3,xgboost,xgb_depth8,0.3954896550760324,84.14653705938552,54.79053980603653,-3.434947381832811,15371
alphaearth,0,1,random_forest,rf_sqrt,0.5490100568196953,74.33559051252979,45.01451731221838,3.0961896746363484,14919
alphaearth,0,1,random_forest,rf_half,0.5462554852783729,74.5622596348861,44.78739737953582,3.159937571745806,14919
alphaearth,0,1,xgboost,xgb_depth6,0.5403362184600682,75.04703003027132,44.64497236669035,1.8189911615446817,14919
alphaearth,0,1,xgboost,xgb_depth8,0.5407868592309972,75.01023406576287,44.650663690212916,1.6510139894993787,14919
alphaearth,0,2,random_forest,rf_sqrt,0.5216836107794209,75.78443356454332,43.614258421183465,1.087956431096696,15172
alphaearth,0,2,random_forest,rf_half,0.5238325716772112,75.61400127288469,43.30459477776126,1.4209793492416702,15172
alphaearth,0,2,xgboost,xgb_depth6,0.5239192222614182,75.60712102961637,42.60593337002373,0.29747330523306187,15172
alphaearth,0,2,xgboost,xgb_depth8,0.5215713736136275,75.79332446950758,42.813901616532604,0.15758601348700554,15172
alphaearth,0,3,random_forest,rf_sqrt,0.5747333796158448,70.2200140500743,43.80122786918893,-1.28959312914811,15306
alphaearth,0,3,random_forest,rf_half,0.5779611827652201,69.95301906857205,43.25605480665598,-0.8916686704468268,15306
alphaearth,0,3,xgboost,xgb_depth6,0.5822017081966633,69.60069785582488,42.73540023996159,-0.9601799680726009,15306
alphaearth,0,3,xgboost,xgb_depth8,0.5811382011458268,69.68922596753332,42.93652832082197,-0.6145630728682745,15306
alphaearth,0,4,random_forest,rf_sqrt,0.6165812111371396,64.7696453412409,43.34804641736886,0.44879580933951274,14603
alphaearth,0,4,random_forest,rf_half,0.617999903167253,64.64970685747161,42.94066385229794,0.9540315933263852,14603
alphaearth,0,4,xgboost,xgb_depth6,0.6153479605966043,64.87372614676632,42.861597557497085,1.4972655950539822,14603
alphaearth,0,4,xgboost,xgb_depth8,0.6126602421983087,65.09998100066534,43.02859089751464,1.464467305056401,14603
alphaearth,1,0,random_forest,rf_sqrt,0.6085626559507791,68.11830596917707,44.5963255403167,1.138706225380962,14677
alphaearth,1,0,random_forest,rf_half,0.6103835357163969,67.95968565676763,44.09951195450118,1.4534799316720375,14677
alphaearth,1,0,xgboost,xgb_depth6,0.6112030344859332,67.88817662148709,43.64099180419702,1.4433647436963712,14677
alphaearth,1,0,xgboost,xgb_depth8,0.6048061515160524,68.44438079818428,44.048548880810735,1.4702082890478916,14677
alphaearth,1,2,random_forest,rf_sqrt,0.519185393311486,76.25788185227215,43.67039489615213,1.129130858475718,15250
alphaearth,1,2,random_forest,rf_half,0.5205898973624217,76.14642222471548,43.293810410710236,1.3409127872698912,15250
alphaearth,1,2,xgboost,xgb_depth6,0.5184025517496653,76.31993649755671,43.05048045752913,-0.017052969365380883,15250
alphaearth,1,2,xgboost,xgb_depth8,0.513284176607578,76.724425391928,43.43391229944003,0.010952687635116773,15250
alphaearth,1,3,random_forest,rf_sqrt,0.5711739147033243,70.74515591386289,43.846072972775765,-0.30153922368494057,15446
alphaearth,1,3,random_forest,rf_half,0.57361075148901,70.5438621800304,43.346042300901296,-0.08979629478934792,15446
alphaearth,1,3,xgboost,xgb_depth6,0.5795190205679643,70.05341122082385,42.660129212501396,-1.2094475987069506,15446
alphaearth,1,3,xgboost,xgb_depth8,0.5769866874095209,70.26404177455495,42.91640162912726,-0.9413743691237356,15446
alphaearth,1,4,random_forest,rf_sqrt,0.6013915314745311,66.76905175174964,43.38830422538319,0.8576911676986986,14627
alphaearth,1,4,random_forest,rf_half,0.6024094206626769,66.68374631452993,42.99383438205377,1.1132702350287476,14627
alphaearth,1,4,xgboost,xgb_depth6,0.5978014755691108,67.06905456289195,43.01075260986254,1.9514391156767548,14627
alphaearth,1,4,xgboost,xgb_depth8,0.596267725226796,67.19681398622404,43.156585801501244,1.841221871081131,14627
alphaearth,2,0,random_forest,rf_sqrt,0.6026355272053996,68.59302701692569,44.693737593582675,1.1279006603545847,14688
alphaearth,2,0,random_forest,rf_half,0.6058266369982812,68.31704725055424,44.121207447802576,1.2922243168542553,14688
alphaearth,2,0,xgboost,xgb_depth6,0.6107371630563464,67.89017415008514,43.38603888631146,1.0451920846059874,14688
alphaearth,2,0,xgboost,xgb_depth8,0.6058403374454455,68.31585997825572,43.587334071851224,0.6485439778269454,14688
alphaearth,2,1,random_forest,rf_sqrt,0.5515534987949373,74.48527543283902,44.67379136002527,2.8742620654817332,15046
alphaearth,2,1,random_forest,rf_half,0.5506438409467067,74.56078253321559,44.346209047050564,2.747214368393339,15046
alphaearth,2,1,xgboost,xgb_depth6,0.5495142733994414,74.65443717344978,43.993581590746366,1.2127709319547164,15046
alphaearth,2,1,xgboost,xgb_depth8,0.5463677199092237,74.91470670314189,44.29737781110376,1.5588839289649974,15046
alphaearth,2,3,random_forest,rf_sqrt,0.5570279595203129,72.65324347868574,43.92344027436054,-0.9898535760900783,15548
alphaearth,2,3,random_forest,rf_half,0.5584493888975017,72.5365832564398,43.50813523050278,-0.6323884408398515,15548
alphaearth,2,3,xgboost,xgb_depth6,0.5621858174915857,72.22902670548126,43.061329106290394,-0.7094119534058587,15548
alphaearth,2,3,xgboost,xgb_depth8,0.560725175459534,72.34941214494752,43.21142523178313,-0.3548545624609442,15548
alphaearth,2,4,random_forest,rf_sqrt,0.6138925690520987,65.41008472399663,43.3486629788187,0.17507911210536953,14718
alphaearth,2,4,random_forest,rf_half,0.6159218338473476,65.23797039211897,42.88827297768011,0.7073792798876402,14718
alphaearth,2,4,xgboost,xgb_depth6,0.6161516536662298,65.2184493370844,42.684364304389675,0.7302427284369768,14718
alphaearth,2,4,xgboost,xgb_depth8,0.614620623649329,65.3483861141724,42.73826654693723,0.6688266793372973,14718
alphaearth,3,0,random_forest,rf_sqrt,0.5985793485268571,69.54084691696056,44.69529528592636,-0.7579431726971538,14808
alphaearth,3,0,random_forest,rf_half,0.6021883510951576,69.22753500531886,44.12202056692662,-0.3818551870817721,14808
alphaearth,3,0,xgboost,xgb_depth6,0.6028967519902886,69.1658692651806,43.84847418484973,-0.2589985741398817,14808
alphaearth,3,0,xgboost,xgb_depth8,0.6019431969476985,69.24886269078132,43.97928328191131,-0.007017890179110328,14808
alphaearth,3,1,random_forest,rf_sqrt,0.5580179148367042,73.37975953967522,44.23996537663535,2.729823808887893,14995
alphaearth,3,1,random_forest,rf_half,0.5574479526464902,73.42705807848651,43.87388119618135,2.671443265279143,14995
alphaearth,3,1,xgboost,xgb_depth6,0.554713007286551,73.65359604801992,43.686010643424595,0.27874806544000186,14995
alphaearth,3,1,xgboost,xgb_depth8,0.5507268159012504,73.9825335553264,44.01349816713148,0.8406003572258655,14995
alphaearth,3,2,random_forest,rf_sqrt,0.5224471611163266,75.69029737186914,43.680908469805274,1.0619518265995158,15473
alphaearth,3,2,random_forest,rf_half,0.524651462606347,75.51540864924355,43.31032414872188,1.4119793878872389,15473
alphaearth,3,2,xgboost,xgb_depth6,0.5222136491480647,75.70880048691035,42.73337139833503,-0.12892444589174515,15473
alphaearth,3,2,xgboost,xgb_depth8,0.5190763596876344,75.95695720863232,43.11390316478945,-0.03905177351856438,15473
alphaearth,3,4,random_forest,rf_sqrt,0.613727211741568,65.35032156231102,43.25873225737902,0.009548435348940116,14724
alphaearth,3,4,random_forest,rf_half,0.6150462215590737,65.23864992854585,42.90394041847845,0.46224073986634556,14724
alphaearth,3,4,xgboost,xgb_depth6,0.6146566261029264,65.27165422083381,42.72561437904357,1.0762640638492575,14724
alphaearth,3,4,xgboost,xgb_depth8,0.6130109052518611,65.41088650420988,42.8972201517047,1.1426942540129335,14724
alphaearth,4,0,random_forest,rf_sqrt,0.5932470531943628,69.87327692435554,44.99275824823997,-0.27764498980816016,14597
alphaearth,4,0,random_forest,rf_half,0.5959667698840447,69.63928446136767,44.43223055894278,0.20580955035054818,14597
alphaearth,4,0,xgboost,xgb_depth6,0.5946780418144184,69.75025881075405,44.081073135360796,0.7013508472228307,14597
alphaearth,4,0,xgboost,xgb_depth8,0.5934578405758071,69.85516972461254,44.33723852742873,0.7779526027847381,14597
alphaearth,4,1,random_forest,rf_sqrt,0.5612842658648776,73.26844933315319,44.438211767989294,2.9345326975259143,14854
alphaearth,4,1,random_forest,rf_half,0.5614200249912107,73.25711211691029,44.046818604210195,3.0492884293432163,14854
alphaearth,4,1,xgboost,xgb_depth6,0.54705216193573,74.44739237356963,44.66613367076613,2.500474324988739,14854
alphaearth,4,1,xgboost,xgb_depth8,0.5481617988088278,74.3561454116927,44.650665842644926,2.531475534213758,14854
alphaearth,4,2,random_forest,rf_sqrt,0.5156226350163668,76.6139173833121,44.02591269245697,1.2052801961980868,15178
alphaearth,4,2,random_forest,rf_half,0.5185243503899076,76.3840906565136,43.593746126173016,1.5654884069009127,15178
alphaearth,4,2,xgboost,xgb_depth6,0.5177391931053154,76.44634623994529,43.133700061533396,0.06306764099428504,15178
alphaearth,4,2,xgboost,xgb_depth8,0.5173387450742533,76.47807848539928,43.27962817686239,-0.0008321725346288403,15178
alphaearth,4,3,random_forest,rf_sqrt,0.5527922180339189,72.37507975448618,44.07558227911326,-0.8864268953571274,15371
alphaearth,4,3,random_forest,rf_half,0.5547159518529923,72.2192456574434,43.567820393079664,-0.4778257782571822,15371
alphaearth,4,3,xgboost,xgb_depth6,0.5573497454770112,72.0053454607133,43.123453688826146,-0.5302342264354567,15371
alphaearth,4,3,xgboost,xgb_depth8,0.5550790849088447,72.18979193641218,43.28173114570744,-0.4983965160470643,15371
