representation,outer_fold,feature,importance_mean,importance_sd,heldout_n
sentinel1_sentinel2,4,B2,2.7666874803480113,0.1306409786975917,5000
sentinel1_sentinel2,4,B3,2.3456211531527296,0.10504050010738286,5000
sentinel1_sentinel2,4,B4,1.0268556492810177,0.08842070919971465,5000
sentinel1_sentinel2,4,B5,4.399569638715671,0.18666200628591664,5000
sentinel1_sentinel2,4,B6,0.2709661627152921,0.05585195164683217,5000
sentinel1_sentinel2,4,B7,0.16461391291420568,0.017756513589850868,5000
sentinel1_sentinel2,4,B8,0.049887773048401605,0.02987464427666924,5000
sentinel1_sentinel2,4,B8A,0.010044482281164354,0.018584530542835372,5000
sentinel1_sentinel2,4,B11,1.6279890330407198,0.030656225159301505,5000
sentinel1_sentinel2,4,B12,3.0623489353351894,0.1693133638689368,5000
sentinel1_sentinel2,4,NDVI,0.26592174237573357,0.035483592562503226,5000
sentinel1_sentinel2,4,EVI,0.07469428821079778,0.026046107384118153,5000
sentinel1_sentinel2,4,NDMI,0.5131726914063156,0.07841900614797666,5000
sentinel1_sentinel2,4,NBR,0.26454327254424,0.06602929142629901,5000
sentinel1_sentinel2,4,NDRE,1.717658195028979,0.18920884234605725,5000
sentinel1_sentinel2,4,elevation,7.82061780177681,0.46216466485983326,5000
sentinel1_sentinel2,4,slope,2.0998685149246277,0.09340146694096879,5000
sentinel1_sentinel2,4,aspect_sin,0.3764305006656154,0.05796104081572229,5000
sentinel1_sentinel2,4,aspect_cos,0.31725120921930267,0.023525779582150033,5000
palsar_sentinel2,0,palsar_hh_db,0.8687543053153964,0.08102063232459418,5000
palsar_sentinel2,0,palsar_hv_db,3.2822557615699233,0.11168759900241855,5000
palsar_sentinel2,0,palsar_hh_minus_hv_db,0.10341771600121774,0.10365035100663932,5000
palsar_sentinel2,0,palsar_rfdi,-0.003503250284377183,0.021932927109791868,5000
palsar_sentinel2,0,B2,10.605131348692424,0.2725119285930647,5000
palsar_sentinel2,0,B3,17.516595333391518,0.5699346669100855,5000
palsar_sentinel2,0,B4,9.918750080545129,0.26209148419864775,5000
palsar_sentinel2,0,B5,14.86501642373461,0.32156962072632583,5000
palsar_sentinel2,0,B6,6.829465896374866,0.2899770685064268,5000
palsar_sentinel2,0,B7,5.019007863104477,0.30432630326469945,5000
palsar_sentinel2,0,B8,1.7614602364137586,0.09796041478758889,5000
palsar_sentinel2,0,B8A,5.744708177349305,0.15085555315187435,5000
palsar_sentinel2,0,B11,11.739076126922825,0.42088890059722966,5000
palsar_sentinel2,0,B12,14.949155018869481,0.17342352380562548,5000
palsar_sentinel2,0,NDVI,2.856027187147191,0.17614807859327414,5000
palsar_sentinel2,0,EVI,0.8937270003601062,0.0792167499915264,5000
palsar_sentinel2,0,NDMI,6.934295163651072,0.12665719924290672,5000
palsar_sentinel2,0,NBR,8.195460556251325,0.2637463970727317,5000
palsar_sentinel2,0,NDRE,1.7022067822345832,0.09641831128805027,5000
palsar_sentinel2,0,elevation,7.156016630487055,0.28862730005141285,5000
palsar_sentinel2,0,slope,1.4411080334948707,0.08209579805974936,5000
palsar_sentinel2,0,aspect_sin,0.41431762884022777,0.10094697340008178,5000
palsar_sentinel2,0,aspect_cos,0.052654247597520985,0.02993761298513994,5000
palsar_sentinel2,1,palsar_hh_db,0.3997000686109544,0.0268878690122132,5000
palsar_sentinel2,1,palsar_hv_db,3.584314760701664,0.0890740371613878,5000
palsar_sentinel2,1,palsar_hh_minus_hv_db,0.06093118464047601,0.03380551022451774,5000
palsar_sentinel2,1,palsar_rfdi,0.042819931575313795,0.03004091541227183,5000
palsar_sentinel2,1,B2,2.0290011496160694,0.020461329614224626,5000
palsar_sentinel2,1,B3,1.4997978940521506,0.0686327890659326,5000
palsar_sentinel2,1,B4,1.2434177392202297,0.03812515847229287,5000
palsar_sentinel2,1,B5,3.331070549168994,0.07062955834564383,5000
palsar_sentinel2,1,B6,0.3215767027276352,0.050304420210683966,5000
palsar_sentinel2,1,B7,0.1794839742096741,0.03637478602338821,5000
palsar_sentinel2,1,B8,0.19817963986979711,0.021388986863235662,5000
palsar_sentinel2,1,B8A,0.11131859845033414,0.06392627315073336,5000
palsar_sentinel2,1,B11,1.6266368998586909,0.0738301347535454,5000
palsar_sentinel2,1,B12,2.1265924082439702,0.10629051629082376,5000
palsar_sentinel2,1,NDVI,0.33919134152935254,0.09312923753403914,5000
palsar_sentinel2,1,EVI,0.11176778074342053,0.06881325938818171,5000
palsar_sentinel2,1,NDMI,1.1185097226007201,0.026779454952243303,5000
palsar_sentinel2,1,NBR,0.452624101720905,0.046957543905578825,5000
palsar_sentinel2,1,NDRE,1.0662920040057504,0.12743998248673766,5000
palsar_sentinel2,1,elevation,9.532313412314727,0.26260823825975876,5000
palsar_sentinel2,1,slope,0.872201504104415,0.10396309083025994,5000
palsar_sentinel2,1,aspect_sin,0.22740307558706263,0.08390810606336521,5000
palsar_sentinel2,1,aspect_cos,0.06334539212600514,0.03266015291948801,5000
palsar_sentinel2,2,palsar_hh_db,0.4921385628951924,0.04884717545321938,5000
palsar_sentinel2,2,palsar_hv_db,2.7955750345786847,0.09976939256170068,5000
palsar_sentinel2,2,palsar_hh_minus_hv_db,0.04156922572469076,0.027473043847202536,5000
palsar_sentinel2,2,palsar_rfdi,0.025375164840345594,0.026213523377387252,5000
palsar_sentinel2,2,B2,2.8196481797678956,0.10456616819127681,5000
palsar_sentinel2,2,B3,1.5749192790964817,0.10462379992228249,5000
palsar_sentinel2,2,B4,0.9576896549146975,0.05897498628051343,5000
palsar_sentinel2,2,B5,3.1133261324859234,0.2386018379218846,5000
palsar_sentinel2,2,B6,0.1916804465345431,0.007530289138700579,5000
palsar_sentinel2,2,B7,0.13178816034647411,0.01373579446468412,5000
palsar_sentinel2,2,B8,0.09556493331650036,0.014753715845334612,5000
palsar_sentinel2,2,B8A,0.2044412391540694,0.025229618647973438,5000
palsar_sentinel2,2,B11,1.7638892914157889,0.12430512885981107,5000
palsar_sentinel2,2,B12,2.2656191730868045,0.27157147971689044,5000
palsar_sentinel2,2,NDVI,0.6032244556555261,0.036691912562238006,5000
palsar_sentinel2,2,EVI,0.2742922380270774,0.0462879477469012,5000
palsar_sentinel2,2,NDMI,1.3301497323864784,0.12136467596494395,5000
palsar_sentinel2,2,NBR,0.6436301508573337,0.06817084908946308,5000
palsar_sentinel2,2,NDRE,1.8452493565565316,0.030976294651478317,5000
palsar_sentinel2,2,elevation,7.096493125416131,0.3870887441166807,5000
palsar_sentinel2,2,slope,1.3926874433970937,0.07756201343370324,5000
palsar_sentinel2,2,aspect_sin,0.2642460030093569,0.028410478815823304,5000
palsar_sentinel2,2,aspect_cos,0.14608673323824917,0.022915235834879935,5000
palsar_sentinel2,3,palsar_hh_db,0.36283805211326126,0.0692101135763802,5000
palsar_sentinel2,3,palsar_hv_db,3.3952724440910154,0.03957091385952882,5000
palsar_sentinel2,3,palsar_hh_minus_hv_db,-0.01974092702077712,0.015437652361851087,5000
palsar_sentinel2,3,palsar_rfdi,-0.07076077202547519,0.021403125634067505,5000
palsar_sentinel2,3,B2,2.2068022668543392,0.15405018375945326,5000
palsar_sentinel2,3,B3,1.3735661650779083,0.11985559592135664,5000
palsar_sentinel2,3,B4,0.9430457626037972,0.1560781550730432,5000
palsar_sentinel2,3,B5,2.790873572942298,0.30587292609082317,5000
