shot_number,lon,lat,year,spatial_block_id,spatial_fold,agbd,agbd_se
42780800300215272,-83.96518497345963,33.014399397927875,2019,EPSG5070_50KM_22_23,4,152.487732,10.29802417755127
42780800300215334,-83.93819849388417,32.99199241513431,2019,EPSG5070_50KM_22_23,4,70.389091,10.29818344116211
42780800300215348,-83.93209844364306,32.986935794539704,2019,EPSG5070_50KM_22_23,4,141.642746,10.296629905700684
42780800300215579,-83.8316571924142,32.90345250461709,2019,EPSG5070_50KM_22_23,4,114.422272,10.30018711090088
42780800300215596,-83.82427292106969,32.89730786336544,2019,EPSG5070_50KM_22_23,4,63.06344223022461,10.296316146850586
42780800300215753,-83.75612447966988,32.84045432493401,2019,EPSG5070_50KM_22_23,4,113.75806427001952,10.295302391052246
42780800300215948,-83.6716512693134,32.76983108244953,2019,EPSG5070_50KM_22_23,4,45.480209,10.297203063964844
42780800300215975,-83.65996842455337,32.76005227383933,2019,EPSG5070_50KM_22_23,4,276.300842,10.30379867553711
42781100300209359,-84.10520520563888,33.122710962516074,2019,EPSG5070_50KM_22_23,4,126.910271,10.297475814819336
42781100300209391,-84.09121700563422,33.11119310449502,2019,EPSG5070_50KM_22_23,4,160.007004,10.29794216156006
42781100300209421,-84.0781250849413,33.10038424354147,2019,EPSG5070_50KM_22_23,4,11.396089553833008,10.306620597839355
42781100300209423,-84.07725110113483,33.099661869170816,2019,EPSG5070_50KM_22_23,4,247.804062,10.30197525024414
42781100300209430,-84.07420107601428,33.097142477075614,2019,EPSG5070_50KM_22_23,4,12.447937965393066,10.30592441558838
42781100300209571,-84.0127056133862,33.0462730522579,2019,EPSG5070_50KM_22_23,4,12.241813659667969,10.30611801147461
42781100300209593,-84.0031185461213,33.03832693418067,2019,EPSG5070_50KM_22_23,4,108.21080017089844,10.294936180114746
42781100300209613,-83.99440546266285,33.03110319047408,2019,EPSG5070_50KM_22_23,4,10.372782707214355,10.307427406311035
42781100300209648,-83.97915087795901,33.01846609808862,2019,EPSG5070_50KM_22_23,4,116.704498,10.304044723510742
42781100300209728,-83.94343347852092,32.988830912487416,2019,EPSG5070_50KM_22_23,4,250.265503,10.30320930480957
42781100300210028,-83.8121352480022,32.87969887330539,2019,EPSG5070_50KM_22_23,4,143.656448,10.295709609985352
42781100300210067,-83.79434343479896,32.86485898499952,2019,EPSG5070_50KM_22_23,4,126.497383,10.295177459716797
42781100300210119,-83.77179376077169,32.84604157855397,2019,EPSG5070_50KM_22_23,4,258.376007,10.30781364440918
42781100300210186,-83.74273825830743,32.82175731421691,2019,EPSG5070_50KM_22_23,4,63.4510498046875,10.297159194946287
42781100300210198,-83.73753448737806,32.81741414979085,2019,EPSG5070_50KM_22_23,4,10.748053550720217,10.30724811553955
42781100300210202,-83.73579989706826,32.81596494194849,2019,EPSG5070_50KM_22_23,4,10.35671043395996,10.307514190673828
43190000200249169,-83.81544836008491,32.89724989505174,2019,EPSG5070_50KM_22_23,4,86.789673,10.294612884521484
43190000200249229,-83.78935370072016,32.918974635384124,2019,EPSG5070_50KM_22_23,4,105.551109,10.30311679840088
43190000200249306,-83.75584801540455,32.946861853372376,2019,EPSG5070_50KM_22_23,4,232.257477,10.301475524902344
43190000200249699,-83.5845650257396,33.089138390684674,2019,EPSG5070_50KM_22_23,4,112.703407,10.301246643066406
43190000200249709,-83.58020402490932,33.09276363984113,2019,EPSG5070_50KM_22_23,4,114.925926,10.302582740783691
43190000200249738,-83.56755801432175,33.103273741024104,2019,EPSG5070_50KM_22_23,4,366.258606,10.324828147888184
43190100200248953,-83.90447431261697,32.81499731701988,2019,EPSG5070_50KM_22_23,4,148.706543,10.295533180236816
43190100200248971,-83.89666642667238,32.821538818265296,2019,EPSG5070_50KM_22_23,4,21.370201110839844,10.302034378051758
43190100200249233,-83.78283895408107,32.91652212980474,2019,EPSG5070_50KM_22_23,4,255.852509,10.307769775390623
43190100200249496,-83.66828464801804,33.01171947819476,2019,EPSG5070_50KM_22_23,4,135.6597900390625,10.307743072509766
43190200200248903,-83.88558556055456,32.823719318680425,2019,EPSG5070_50KM_22_23,4,11.436735153198242,10.306710243225098
43190200200249167,-83.77044265315249,32.91978619177586,2019,EPSG5070_50KM_22_23,4,102.588341,10.300804138183594
43190200200249270,-83.7251649410558,32.95745221837433,2019,EPSG5070_50KM_22_23,4,270.227142,10.308408737182615
43190200200249276,-83.72254744873743,32.95962380058734,2019,EPSG5070_50KM_22_23,4,307.990143,10.31711196899414
43190200200249279,-83.72123647302772,32.96071182124439,2019,EPSG5070_50KM_22_23,4,421.195892,10.326742172241213
43190200200249396,-83.67029124349209,33.0030286902416,2019,EPSG5070_50KM_22_23,4,262.394501,10.310257911682127
43190200200249464,-83.64017447497712,33.02800411524194,2019,EPSG5070_50KM_22_23,4,349.301849,10.313287734985352
43190200200249559,-83.59830797518632,33.06271821694302,2019,EPSG5070_50KM_22_23,4,89.951553,10.300527572631836
43190300200249077,-83.80438087127027,32.88366747324296,2019,EPSG5070_50KM_22_23,4,182.57962036132807,10.30040454864502
43190300200249124,-83.78393589294022,32.90069232106501,2019,EPSG5070_50KM_22_23,4,303.597137,10.315130233764648
43190300200249140,-83.77697077709473,32.906480234232376,2019,EPSG5070_50KM_22_23,4,297.590973,10.306882858276367
43190300200249173,-83.76261247170264,32.91843062505561,2019,EPSG5070_50KM_22_23,4,157.170959,10.297595977783203
43190300200249340,-83.68946983712296,32.979226008818294,2019,EPSG5070_50KM_22_23,4,108.61404418945312,10.296112060546877
43190500200248966,-83.87453590814413,32.81634842463908,2019,EPSG5070_50KM_22_23,4,48.316719,10.29710578918457
43190500200249033,-83.8454581101746,32.84067282088562,2019,EPSG5070_50KM_22_23,4,139.521240234375,10.295381546020508
43190500200249127,-83.8046172036261,32.8747358938329,2019,EPSG5070_50KM_22_23,4,178.096298,10.299101829528809
43190500200249543,-83.62255210761391,33.026010897071046,2019,EPSG5070_50KM_22_23,4,29.40458297729492,10.299635887145996
43190500200249658,-83.57243627087422,33.06766336001129,2019,EPSG5070_50KM_22_23,4,232.859711,10.300287246704102
43190600200249066,-83.79345607368933,32.87618510167527,2019,EPSG5070_50KM_22_23,4,152.778763,10.295795440673828
43190600200249112,-83.77343916906041,32.89283092590778,2019,EPSG5070_50KM_22_23,4,107.903397,10.296564102172852
43190600200249209,-83.73124269579165,32.92794634670367,2019,EPSG5070_50KM_22_23,4,10.651052474975586,10.307058334350586
43190600200249460,-83.62183865144534,33.01876931696025,2019,EPSG5070_50KM_22_23,4,34.83344650268555,10.29875946044922
43190600200249567,-83.57520537262842,33.05750552781154,2019,EPSG5070_50KM_22_23,4,263.262543,10.306133270263672
43190800200248802,-83.87522260970636,32.79933249501914,2019,EPSG5070_50KM_22_23,4,174.613922,10.300207138061523
43190800200249002,-83.78660689447125,32.873277767788416,2019,EPSG5070_50KM_22_23,4,126.982758,10.309572219848633
43190800200249033,-83.77313595018877,32.884496866038894,2019,EPSG5070_50KM_22_23,4,76.590919,10.296568870544434
43190800200249192,-83.70350262813815,32.942416129622096,2019,EPSG5070_50KM_22_23,4,427.453827,10.32726764678955
43190800200249205,-83.69785294710344,32.94712494033455,2019,EPSG5070_50KM_22_23,4,268.186218,10.307589530944824
43190800200249224,-83.68958577375035,32.95400087415895,2019,EPSG5070_50KM_22_23,4,212.008316,10.300751686096191
43190800200249270,-83.6695242781109,32.97063332108831,2019,EPSG5070_50KM_22_23,4,94.9215850830078,10.29455852508545
43190800200249273,-83.66821776150223,32.971721341745344,2019,EPSG5070_50KM_22_23,4,64.759819,10.295726776123049
43190800200249280,-83.66515881817958,32.97425857024476,2019,EPSG5070_50KM_22_23,4,286.159149,10.309771537780762
43190800200249309,-83.65251726669305,32.98475975322563,2019,EPSG5070_50KM_22_23,4,128.507919,10.295671463012695
43190800200249363,-83.62895537672665,33.00429061583971,2019,EPSG5070_50KM_22_23,4,140.538437,10.306846618652344
43191100200248832,-83.88697234098218,32.781719045858026,2019,EPSG5070_50KM_22_23,4,128.4248504638672,10.295589447021484
43191100200248964,-83.82966843334435,32.82963208667729,2019,EPSG5070_50KM_22_23,4,110.816566,10.30133819580078
43191100200249016,-83.80709200471075,32.84846732952705,2019,EPSG5070_50KM_22_23,4,198.497986,10.300209999084473
43191100200249171,-83.739697151389,32.9045717389815,2019,EPSG5070_50KM_22_23,4,160.484055,10.300893783569336
43191100200249243,-83.70746676897467,32.93136647721166,2019,EPSG5070_50KM_22_23,4,10.35671043395996,10.307514190673828
43191100200249437,-83.62289991749607,33.001561645995004,2019,EPSG5070_50KM_22_23,4,50.44738006591797,10.29635524749756
46900600300630926,-83.73612095234411,33.20098156330721,2019,EPSG5070_50KM_22_23,4,115.336761,10.304693222045898
46900800300215757,-83.58630853425149,33.065554205213004,2019,EPSG5070_50KM_22_23,4,177.197906,10.30367946624756
46901100300210289,-83.73516670471868,33.181196531933075,2019,EPSG5070_50KM_22_23,4,266.030365,10.30352783203125
46901100300210575,-83.60962517365996,33.07755364614783,2019,EPSG5070_50KM_22_23,4,65.898888,10.297318458557127
46901100300210633,-83.5843153160806,33.05664046220717,2019,EPSG5070_50KM_22_23,4,140.799561,10.295169830322266
46901100300210640,-83.58124299545479,33.05409877460671,2019,EPSG5070_50KM_22_23,4,351.57309,10.311331748962402
50410000300421615,-83.8292715733506,33.057023944897765,2019,EPSG5070_50KM_22_23,4,55.016319,11.102121353149414
50410200300422057,-83.62273938985814,32.87211840151453,2019,EPSG5070_50KM_22_23,4,384.439178,10.319757461547852
50410300300421561,-83.8353537871875,33.041506273231775,2019,EPSG5070_50KM_22_23,4,279.562134,11.1093168258667
50410800300421673,-83.66973385586041,32.87401351946224,2019,EPSG5070_50KM_22_23,4,81.41331481933594,10.295965194702148
50411100300421871,-83.66629142984715,32.86364165041192,2019,EPSG5070_50KM_22_23,4,77.771072,10.298078536987305
21660200200079281,-83.80211564793511,33.573552833625776,2019,EPSG5070_50KM_22_24,3,63.94629669189453,10.297182083129885
21660200200079285,-83.80034984391794,33.57498866416499,2019,EPSG5070_50KM_22_24,3,61.374755859375,10.2964506149292
21660200200079289,-83.79858403990079,33.57642895380524,2019,EPSG5070_50KM_22_24,3,82.421562,10.29507541656494
21660500200078399,-83.74250638505265,33.60578767514114,2019,EPSG5070_50KM_22_24,3,265.179413,10.305214881896973
21660600200422769,-83.8231224729979,33.53241762640774,2019,EPSG5070_50KM_22_24,3,275.807007,10.310386657714844
21660800200079303,-83.91796309330364,33.446722622362614,2019,EPSG5070_50KM_22_24,3,32.685935974121094,10.299708366394045
21660800200079317,-83.91178723834462,33.451752488350905,2019,EPSG5070_50KM_22_24,3,227.183395,10.301291465759276
21661100200078191,-83.79370132424727,33.54024780785758,2019,EPSG5070_50KM_22_24,3,80.83547973632812,10.29804229736328
22730000200079565,-83.89241244426739,33.66901326897794,2019,EPSG5070_50KM_22_24,3,347.276031,10.320167541503906
22730100200078497,-83.93416746653186,33.62739201974507,2019,EPSG5070_50KM_22_24,3,111.883347,10.294584274291992
22730200200079242,-84.02828571246695,33.543984534540385,2019,EPSG5070_50KM_22_24,3,471.190277,10.336400032043455
22730200200079501,-83.91372694730286,33.636952332403666,2019,EPSG5070_50KM_22_24,3,81.852814,10.297151565551758
22730200200079532,-83.8999884569572,33.64808670773413,2019,EPSG5070_50KM_22_24,3,238.630844,10.303842544555664
22730200200079550,-83.89201558427364,33.65454794516057,2019,EPSG5070_50KM_22_24,3,340.237152,10.321937561035156
22730200200079583,-83.87741648742465,33.6663734811543,2019,EPSG5070_50KM_22_24,3,258.448853,10.304317474365234
22730300200078273,-84.01073469072058,33.55046806747209,2019,EPSG5070_50KM_22_24,3,230.447113,10.30010986328125
22730300200078329,-83.98597776167185,33.57058307232418,2019,EPSG5070_50KM_22_24,3,343.221863,10.32157039642334
22730300200078585,-83.87267646300484,33.66244055402517,2019,EPSG5070_50KM_22_24,3,19.737777709960938,10.302095413208008
22730300200078597,-83.86735229634702,33.66674358654174,2019,EPSG5070_50KM_22_24,3,13.1427640914917,10.305789947509766
22730500200078080,-84.03978127498273,33.51836699898833,2019,EPSG5070_50KM_22_24,3,213.422928,10.30437469482422
22730500200078085,-84.03757401996127,33.52016401671288,2019,EPSG5070_50KM_22_24,3,117.957413,10.30484676361084
22730600200422749,-83.98880483173973,33.55205996654817,2019,EPSG5070_50KM_22_24,3,58.52556610107422,10.296659469604492
22730600200423077,-83.8414360010244,33.67153712017419,2019,EPSG5070_50KM_22_24,3,208.939651,10.299272537231444
22730800200079500,-83.99697390486965,33.53698374588647,2019,EPSG5070_50KM_22_24,3,11.379446983337402,10.30670166015625
22730800200079869,-83.8332178777829,33.66971780694439,2019,EPSG5070_50KM_22_24,3,317.565063,10.317974090576172
22731100200078041,-84.00507609148376,33.522714622515444,2019,EPSG5070_50KM_22_24,3,230.213409,10.3065824508667
22731100200078203,-83.9334540103633,33.58086575935342,2019,EPSG5070_50KM_22_24,3,19.16871452331543,10.302334785461426
22731100200078205,-83.93256219015262,33.58158813372408,2019,EPSG5070_50KM_22_24,3,307.2895202636719,10.316842079162598
22731100200078291,-83.89361640155182,33.61316302828354,2019,EPSG5070_50KM_22_24,3,444.897003,10.325984954833984
22731100200078292,-83.89317940964858,33.613524215468864,2019,EPSG5070_50KM_22_24,3,147.026978,10.29539966583252
22930500300210469,-83.9111094549845,33.40503002751289,2019,EPSG5070_50KM_22_24,3,55.752209,10.297964096069336
22930500300210735,-83.7936299786304,33.308958695316406,2019,EPSG5070_50KM_22_24,3,329.965912,10.320122718811035
22930500300211002,-83.67433118904651,33.210871849443755,2019,EPSG5070_50KM_22_24,3,217.179871,10.30159854888916
28840000200250564,-84.05305601881884,33.43145911945667,2019,EPSG5070_50KM_22_24,3,221.361908,10.302785873413086
28840000200250588,-84.04247903112007,33.440096398197184,2019,EPSG5070_50KM_22_24,3,11.171704292297363,10.30705738067627
28840000200250691,-83.99700065947597,33.47731205558925,2019,EPSG5070_50KM_22_24,3,251.981705,10.301755905151367
28840000200250783,-83.95593233877374,33.51085341371327,2019,EPSG5070_50KM_22_24,3,83.950432,10.295019149780272
28840000200251128,-83.80238765309937,33.63546299265182,2019,EPSG5070_50KM_22_24,3,246.404892,10.308354377746582
28840000200251129,-83.80194174299403,33.63582417983714,2019,EPSG5070_50KM_22_24,3,207.608505,10.305909156799316
28840100200250952,-83.86599672962677,33.57605438931676,2019,EPSG5070_50KM_22_24,3,183.525757,10.304430961608888
28840100200250984,-83.85183016557998,33.587563329135705,2019,EPSG5070_50KM_22_24,3,51.56495666503906,10.297972679138184
28840100200251083,-83.80659258539278,33.624319699119255,2019,EPSG5070_50KM_22_24,3,55.579201,10.297221183776855
28840100200251137,-83.78258478532102,33.64375246151017,2019,EPSG5070_50KM_22_24,3,236.554825,10.307538986206056
28840100200251156,-83.77413478882474,33.650570427020895,2019,EPSG5070_50KM_22_24,3,12.72869110107422,10.305956840515137
28840100200251190,-83.75904073175883,33.66274823199785,2019,EPSG5070_50KM_22_24,3,289.463348,10.316006660461426
28840200200250830,-83.89871315405591,33.54269139523488,2019,EPSG5070_50KM_22_24,3,36.017059,10.298059463500977
28840200200251045,-83.80269087197101,33.62050716771856,2019,EPSG5070_50KM_22_24,3,171.171768,10.296669960021973
28840300200250500,-84.03176381128863,33.42636682605363,2019,EPSG5070_50KM_22_24,3,273.626678,10.30846881866455
28840300200250705,-83.94124851900474,33.50030318062082,2019,EPSG5070_50KM_22_24,3,12.003129959106444,10.306477546691896
28840300200250729,-83.9306581540028,33.508949377563454,2019,EPSG5070_50KM_22_24,3,242.352554,10.307306289672852
28840300200250918,-83.84584605196626,33.5777265522118,2019,EPSG5070_50KM_22_24,3,149.986115,10.299725532531738
28840500200250351,-84.06411458943138,33.39142976929989,2019,EPSG5070_50KM_22_24,3,12.182540893554688,10.306111335754396
28840500200250467,-84.01216160305768,33.43385365672237,2019,EPSG5070_50KM_22_24,3,211.401367,10.30239963531494
28840500200250603,-83.95120569165708,33.48368857009568,2019,EPSG5070_50KM_22_24,3,126.080971,10.295531272888184
28840500200250706,-83.9057451564172,33.52071694524349,2019,EPSG5070_50KM_22_24,3,34.10385513305664,10.298359870910645
28840500200250737,-83.8920869298905,33.53178443405815,2019,EPSG5070_50KM_22_24,3,12.8489408493042,10.305527687072754
28840500200250784,-83.87131197808249,33.54858186772648,2019,EPSG5070_50KM_22_24,3,80.206902,10.296388626098633
28840500200250857,-83.83812288894168,33.57548362438192,2019,EPSG5070_50KM_22_24,3,11.243840217590332,10.306599617004396
28840500200250974,-83.78621003447749,33.6176488839433,2019,EPSG5070_50KM_22_24,3,339.007874,10.319178581237791
28840500200251057,-83.74844144855479,33.648144676047814,2019,EPSG5070_50KM_22_24,3,320.705658,10.31314754486084
28840600200250362,-84.04900269596125,33.396044938890206,2019,EPSG5070_50KM_22_24,3,132.971695,10.2957181930542
28840600200250466,-84.0031854326371,33.433452337627564,2019,EPSG5070_50KM_22_24,3,457.366241,10.337801933288574
28840600200250487,-83.99391050244593,33.44104172762052,2019,EPSG5070_50KM_22_24,3,65.636513,10.297300338745115
28840600200250674,-83.91133241003716,33.508481171952845,2019,EPSG5070_50KM_22_24,3,99.746727,10.296346664428713
28840600200250679,-83.9091251550157,33.51027373057633,2019,EPSG5070_50KM_22_24,3,294.444031,10.31839084625244
28840600200250720,-83.89103904114293,33.52493525484005,2019,EPSG5070_50KM_22_24,3,202.961945,10.30075740814209
28840600200250855,-83.83046215333187,33.57398982552901,2019,EPSG5070_50KM_22_24,3,249.348602,10.30824375152588
28840600200250996,-83.76787867004676,33.62477898652776,2019,EPSG5070_50KM_22_24,3,51.723068,10.296957969665527
28840600200251024,-83.75543331900658,33.63482980030223,2019,EPSG5070_50KM_22_24,3,242.408966,10.302964210510254
28840800200250468,-84.05371596577474,33.38374227908375,2019,EPSG5070_50KM_22_24,3,242.962067,10.303196907043455
28840800200250527,-84.02773724303736,33.404958681896034,2019,EPSG5070_50KM_22_24,3,136.908737,10.29493808746338
28840800200250553,-84.0162684351279,33.414336171411435,2019,EPSG5070_50KM_22_24,3,219.488434,10.300268173217772
28840800200250567,-84.01008366196677,33.41939279200604,2019,EPSG5070_50KM_22_24,3,77.620537,10.298290252685549
28840800200250619,-83.98712820974363,33.438196821148416,2019,EPSG5070_50KM_22_24,3,91.927177,10.297998428344728
28840800200250674,-83.96283502720446,33.45804427993732,2019,EPSG5070_50KM_22_24,3,195.475815,10.298673629760742
28840800200250689,-83.95622218034221,33.46344871041409,2019,EPSG5070_50KM_22_24,3,103.765541,10.300098419189451
28840800200250718,-83.94342010121775,33.47390084328336,2019,EPSG5070_50KM_22_24,3,139.354858,10.295023918151855
28840800200250752,-83.92752786506328,33.48685899094468,2019,EPSG5070_50KM_22_24,3,192.259735,10.322592735290527
28840800200250793,-83.90856776738404,33.50225626688223,2019,EPSG5070_50KM_22_24,3,134.133667,10.299079895019531
28840800200250869,-83.8750174910579,33.52941219229771,2019,EPSG5070_50KM_22_24,3,125.81509399414062,10.295737266540527
28840800200250921,-83.85202190692527,33.54805569380217,2019,EPSG5070_50KM_22_24,3,367.929504,10.32084846496582
28840800200250933,-83.84671111757062,33.552372103621906,2019,EPSG5070_50KM_22_24,3,113.3761749267578,10.302847862243652
28840800200250941,-83.84316167313209,33.55525268290243,2019,EPSG5070_50KM_22_24,3,356.007111,10.317919731140137
28840800200250993,-83.82012149798892,33.57397644822586,2019,EPSG5070_50KM_22_24,3,245.890076,10.301239013671877
28840800200251033,-83.80237427579621,33.5884060992348,2019,EPSG5070_50KM_22_24,3,209.284622,10.306573867797852
28840800200251194,-83.73091272231369,33.6461157850685,2019,EPSG5070_50KM_22_24,3,234.970398,10.307527542114258
28841100200250493,-84.06530071031159,33.366637167442725,2019,EPSG5070_50KM_22_24,3,123.311348,10.295769691467283
28841100200250502,-84.06134548767719,33.36986555660542,2019,EPSG5070_50KM_22_24,3,0.8347309827804565,3.008636951446533
28841100200250541,-84.0442091623288,33.383862674812185,2019,EPSG5070_50KM_22_24,3,11.089847564697266,10.306977272033691
28841100200250550,-84.04024502149228,33.387095523075935,2019,EPSG5070_50KM_22_24,3,253.361664,10.30315399169922
28841100200250735,-83.9586077994058,33.45384380674497,2019,EPSG5070_50KM_22_24,3,130.785522,10.294751167297363
28841100200250817,-83.92242219435708,33.48338535122405,2019,EPSG5070_50KM_22_24,3,48.935371,10.296541213989258
28841100200250864,-83.90169183355961,33.500218457700804,2019,EPSG5070_50KM_22_24,3,23.045719,10.300973892211914
28841100200250924,-83.87388933849138,33.52272354071755,2019,EPSG5070_50KM_22_24,3,53.17061614990234,10.296998023986816
28841100200251001,-83.8398262655441,33.55032983533943,2019,EPSG5070_50KM_22_24,3,244.037689,10.301246643066406
28841100200251008,-83.83672719031196,33.55284922743463,2019,EPSG5070_50KM_22_24,3,289.034851,10.312013626098633
28841100200251014,-83.83406956608411,33.555007432344496,2019,EPSG5070_50KM_22_24,3,151.317642,10.295473098754885
28841100200251147,-83.7750489045407,33.60292047316377,2019,EPSG5070_50KM_22_24,3,348.058289,10.31590175628662
28841100200251226,-83.73998253385639,33.63121792844893,2019,EPSG5070_50KM_22_24,3,114.68893432617188,10.298628807067873
28841100200251298,-83.70809104312215,33.65691126871889,2019,EPSG5070_50KM_22_24,3,74.631699,10.297740936279297
33010100300420592,-83.86316520045784,33.233622183018426,2019,EPSG5070_50KM_22_24,3,79.902237,10.296274185180664
33010200300420334,-84.02190027975841,33.36212901627769,2019,EPSG5070_50KM_22_24,3,64.432442,10.298956871032717
33010200300420442,-83.97383562950331,33.32279082678419,2019,EPSG5070_50KM_22_24,3,482.326843,10.33827781677246
33010300300420596,-83.9138874749408,33.2667666811487,2019,EPSG5070_50KM_22_24,3,166.024124,10.299514770507812
33010500300420169,-84.03971884756798,33.3551549822301,2019,EPSG5070_50KM_22_24,3,186.338364,10.303316116333008
33010500300420272,-83.99429398513652,33.31798391584857,2019,EPSG5070_50KM_22_24,3,114.7424545288086,10.296902656555176
33010500300420458,-83.91159549699931,33.24996032927826,2019,EPSG5070_50KM_22_24,3,233.531647,10.308107376098633
33010600300420299,-84.06266092248795,33.367194555074406,2019,EPSG5070_50KM_22_24,3,28.258867263793945,2.9823930263519287
33010600300420444,-83.99872633158365,33.31486700421222,2019,EPSG5070_50KM_22_24,3,135.074463,10.297395706176758
33010600300420679,-83.89446808985304,33.229158622863935,2019,EPSG5070_50KM_22_24,3,302.442596,10.308170318603516
33010800300420245,-84.06883677744698,33.357589651405284,2019,EPSG5070_50KM_22_24,3,246.0751800537109,10.306548118591309
33010800300420247,-84.0679538754384,33.356867277034624,2019,EPSG5070_50KM_22_24,3,171.076706,10.29737377166748
33010800300420254,-84.06486817750941,33.35434342583838,2019,EPSG5070_50KM_22_24,3,10.129632949829102,10.30763053894043
33011100300420259,-84.05451860396437,33.339267205176675,2019,EPSG5070_50KM_22_24,3,393.195435,10.325136184692385
33011100300420279,-84.04569850208065,33.3320523796722,2019,EPSG5070_50KM_22_24,3,163.714706,10.299078941345217
33011100300420324,-84.02584212508965,33.31582571093871,2019,EPSG5070_50KM_22_24,3,416.833038,10.330361366271973
33011100300420352,-84.01350825157583,33.30570355154739,2019,EPSG5070_50KM_22_24,3,340.077789,10.319066047668455
33011100300420378,-84.00205282096952,33.296308225627776,2019,EPSG5070_50KM_22_24,3,189.813934,10.297754287719728
33011100300420393,-83.99545335141042,33.290885958746784,2019,EPSG5070_50KM_22_24,3,218.562958,10.30378246307373
33011100300420549,-83.92684116350105,33.234469412218594,2019,EPSG5070_50KM_22_24,3,119.38544464111328,10.29738998413086
42580100200250929,-83.98454193113264,33.63473615918011,2019,EPSG5070_50KM_22_24,3,315.075134,10.31386661529541
42580200200250735,-84.03317288722153,33.58834813092111,2019,EPSG5070_50KM_22_24,3,96.745293,10.298643112182615
42580200200250786,-84.01060983589109,33.60665274074551,2019,EPSG5070_50KM_22_24,3,314.114868,10.31229305267334
42580200200250903,-83.95879954075109,33.6486351771637,2019,EPSG5070_50KM_22_24,3,102.07722473144533,10.300713539123535
42580200200250920,-83.95125920086971,33.6547263092027,2019,EPSG5070_50KM_22_24,3,335.747559,10.318862915039062
42580300200250844,-83.96913573699298,33.63250214955232,2019,EPSG5070_50KM_22_24,3,254.721542,10.308649063110352
42580500200250713,-84.03532217392927,33.57019067143148,2019,EPSG5070_50KM_22_24,3,400.378815,10.326746940612791
42580500200250820,-83.98800219355012,33.608583531501644,2019,EPSG5070_50KM_22_24,3,79.8250503540039,10.29971694946289
42580500200250848,-83.97560589262153,33.61862988617506,2019,EPSG5070_50KM_22_24,3,84.805237,10.296429634094238
42580500200250930,-83.9374672013114,33.64947348816174,2019,EPSG5070_50KM_22_24,3,258.520874,10.307014465332031
42580600200250593,-84.03471127708495,33.562940173118584,2019,EPSG5070_50KM_22_24,3,109.86014556884766,10.302151679992676
42580600200250674,-83.99888240012052,33.5920179710881,2019,EPSG5070_50KM_22_24,3,11.319844245910645,10.30660915374756
42580600200250779,-83.9523828943352,33.6296795385855,2019,EPSG5070_50KM_22_24,3,18.74480628967285,10.302477836608888
42580600200250839,-83.92533398734498,33.651555888353705,2019,EPSG5070_50KM_22_24,3,42.92680740356445,10.297462463378906
42580600200250873,-83.9093570282705,33.66446052680239,2019,EPSG5070_50KM_22_24,3,274.271881,10.309615135192873
42580800200250751,-83.96848470823917,33.60815991690157,2019,EPSG5070_50KM_22_24,3,310.843567,10.308347702026367
42581100200250780,-83.95580302484318,33.61076849101784,2019,EPSG5070_50KM_22_24,3,30.542015075683597,10.298993110656738
42581100200250893,-83.90479982699387,33.65200625756011,2019,EPSG5070_50KM_22_24,3,137.288361,10.29537868499756
43390000300419563,-83.71624673894891,33.63762565666274,2019,EPSG5070_50KM_22_24,3,11.27422046661377,10.306833267211914
43390000300419629,-83.68666506256035,33.61362677479309,2019,EPSG5070_50KM_22_24,3,122.262894,10.298330307006836
43390000300419649,-83.67782712427241,33.60646991760231,2019,EPSG5070_50KM_22_24,3,182.836411,10.301592826843262
43390000300419739,-83.63764170557877,33.57385159339635,2019,EPSG5070_50KM_22_24,3,132.190948,10.29995822906494
43390000300419871,-83.57936571391127,33.5264825629056,2019,EPSG5070_50KM_22_24,3,458.147064,10.333873748779297
43390000300420013,-83.51680898523249,33.47551949696577,2019,EPSG5070_50KM_22_24,3,106.669022,10.298425674438477
43390100300419769,-83.61209997474462,33.54552738350487,2019,EPSG5070_50KM_22_24,3,85.1369857788086,10.296297073364258
43390100300419774,-83.60989717882424,33.54373482488139,2019,EPSG5070_50KM_22_24,3,19.724702835083008,10.302572250366213
43390200300419571,-83.74653295330391,33.64926836951329,2019,EPSG5070_50KM_22_24,3,225.599197,10.304908752441406
43390200300419580,-83.74253759876002,33.6460488985527,2019,EPSG5070_50KM_22_24,3,348.82135009765625,10.316889762878418
43390200300419776,-83.65507679069773,33.575135814499745,2019,EPSG5070_50KM_22_24,3,12.224677085876465,10.306196212768556
43390200300419950,-83.57826877505212,33.512717317953616,2019,EPSG5070_50KM_22_24,3,205.9478302001953,10.301576614379885
43390200300419954,-83.57650743013602,33.51128594651545,2019,EPSG5070_50KM_22_24,3,171.090805,10.299922943115234
43390300300419592,-83.74124891855557,33.63746512902482,2019,EPSG5070_50KM_22_24,3,314.149017,10.310370445251465
43390300300419708,-83.68954564184087,33.595571874627694,2019,EPSG5070_50KM_22_24,3,278.877136,10.306337356567385
43390300300419718,-83.68514005000009,33.591991216481766,2019,EPSG5070_50KM_22_24,3,374.981934,10.326221466064451
43390300300419783,-83.6564501938222,33.56869687257856,2019,EPSG5070_50KM_22_24,3,80.049767,10.295049667358398
43390300300419856,-83.62422427050895,33.54253978579906,2019,EPSG5070_50KM_22_24,3,152.916916,10.297094345092772
